,wikidata,type,osmid
6116,Q11432861,,
6121,Q11432869,,
6124,Q11432873,,
6125,Q11432878,,
6129,Q11432882,,
6132,Q11432881,,
6135,Q11432893,,
6136,Q11432899,,
6137,Q11432897,,
6140,Q11433140,,
6160,Q66135574,,
6161,Q66135575,,
6162,Q66135573,,
6163,Q66135578,,
6164,Q66135579,,
6165,Q66135576,,
6166,Q66135580,,
6167,Q66135581,,
6168,Q66135626,,
6169,Q66135625,,
6170,Q66135630,,
6171,Q66135631,,
6172,Q66135628,,
6173,Q66135629,,
6174,Q66135634,,
6175,Q66135635,,
6176,Q66135633,,
6177,Q66135639,,
6178,Q66135636,,
6179,Q66135637,,
6180,Q66135642,,
6181,Q66135640,,
6182,Q66135641,,
6183,Q66135646,,
6184,Q66135647,,
6185,Q66135644,,
6186,Q66135645,,
6187,Q66135650,,
6188,Q66135651,,
6189,Q66135649,,
6190,Q66135655,,
6191,Q66135652,,
6192,Q66135653,,
6193,Q66135658,,
6194,Q66135656,,
6195,Q66135657,,
6196,Q66135662,,
6197,Q66135663,,
6198,Q66135660,,
6199,Q66135661,,
6200,Q66135666,,
6201,Q66135667,,
6202,Q66135665,,
6203,Q66135671,,
6204,Q66135669,,
6205,Q66135674,,
6206,Q66135675,,
6207,Q66135672,,
6208,Q66135673,,
6210,Q66135706,,
6211,Q66135707,,
6212,Q66135710,,
6213,Q66135711,,
6214,Q66135708,,
6215,Q66135714,,
6216,Q66135712,,
6217,Q66135713,,
6218,Q66135958,,
6219,Q66135957,,
6220,Q66135962,,
6221,Q66135963,,
6222,Q66135960,,
6223,Q66135961,,
6224,Q66135965,,
6225,Q66135986,,
6226,Q66135985,,
6227,Q66135990,,
6228,Q66135991,,
6229,Q66135988,,
6230,Q66135989,,
6231,Q66135993,,
6249,Q66135334,,
6250,Q66135335,,
6251,Q66135333,,
6252,Q66135338,,
6253,Q66135339,,
6254,Q66135336,,
6255,Q66135343,,
6256,Q66135340,,
6257,Q66135341,,
6258,Q66135347,,
6259,Q66135344,,
6260,Q66135345,,
6261,Q66135350,,
6262,Q66135348,,
6263,Q66135349,,
6264,Q66135354,,
6265,Q66135355,,
6266,Q66135352,,
6267,Q66135353,,
6268,Q66135358,,
6269,Q66135359,,
6270,Q66135356,,
6271,Q66135363,,
6272,Q66135360,,
6273,Q66135361,,
6274,Q66135366,,
6275,Q66135364,,
6276,Q66135365,,
6277,Q66135369,,
6281,Q66135438,,
6284,Q66135442,,
6285,Q66135443,,
6288,Q66135445,,
6313,Q66135518,,
6317,Q66135523,,
6319,Q66135559,,
6320,Q66135556,,
6321,Q66135557,,
6322,Q66135562,,
6323,Q66135563,,
6324,Q66135560,,
6325,Q66135561,,
6326,Q66135566,,
6327,Q66135565,,
6328,Q66135570,,
6329,Q66135571,,
6330,Q66135568,,
6331,Q66135569,,
6333,Q4733899,,
6337,Q4804394,,
6346,Q4831343,,
6347,Q4831399,,
6349,Q4862026,,
6351,Q4877576,,
6355,Q4879301,,
6366,Q4925506,,
6367,Q4946352,,
6368,Q4950228,,
6371,Q4956142,,
6374,Q4967794,,
6377,Q4971907,,
6389,Q5032776,,
6390,Q5033485,,
6400,Q11406259,,
6402,Q11406257,,
6404,Q11406260,,
6406,Q11435008,,
6410,Q11435797,,
6414,Q11436574,,
6416,Q11440110,,
6422,Q11440175,,
6423,Q11440179,,
6424,Q11440291,,
6426,Q11440384,,
6428,Q11440447,,
6432,Q11440503,,
6433,Q11440549,,
6437,Q11440593,,
6440,Q11440600,,
6442,Q11440651,,
6445,Q11440721,,
6451,Q11440986,,
6452,Q11440990,,
6456,Q11440999,,
6457,Q11440997,,
6459,Q11441003,,
6463,Q11441004,,
6467,Q11441014,,
6473,Q11441022,,
6477,Q11441029,,
6478,Q11441034,,
6479,Q11441035,,
6480,Q11441033,,
6482,Q11441039,,
6485,Q11441040,,
6487,Q11441046,,
6489,Q11441051,,
6490,Q11441048,,
6491,Q11441049,,
6495,Q11441063,,
6499,Q11441068,,
6500,Q52816381,,
6501,Q52816466,,
6502,Q52817393,,
6503,Q52817978,,
6504,Q66135994,,
6505,Q66135995,,
6506,Q66135998,,
6507,Q66135999,,
6508,Q66135996,,
6509,Q66136002,,
6510,Q66136000,,
6511,Q66136001,,
6512,Q66136006,,
6513,Q66136007,,
6514,Q66136004,,
6515,Q66136005,,
6516,Q66136011,,
6517,Q66136009,,
6518,Q66136014,,
6519,Q66136012,,
6520,Q66136013,,
6521,Q66136016,,
6522,Q66136017,,
6523,Q66136027,,
6524,Q66136025,,
6541,Q66136979,,
6544,Q66137022,,
6547,Q66137026,,
6548,Q66137027,,
6551,Q66137030,,
6562,Q66137040,,
6563,Q66137041,,
6570,Q66137055,,
6572,Q66137053,,
6573,Q66137059,,
6576,Q66137062,,
6585,Q66137074,,
6586,Q66137075,,
6588,Q66137073,,
6589,Q66137078,,
6590,Q66137079,,
6595,Q66137086,,
6596,Q66137084,,
6598,Q66137090,,
6599,Q66137091,,
6600,Q66137088,,
6601,Q66137089,,
6602,Q66137094,,
6605,Q66137098,,
6606,Q66137099,,
6608,Q66137103,,
6610,Q66137101,,
6611,Q66137106,,
6625,Q66136030,,
6626,Q66136031,,
6627,Q66136028,,
6628,Q66136034,,
6629,Q66136033,,
6630,Q66136039,,
6631,Q66136036,,
6632,Q66136037,,
6633,Q66136042,,
6635,Q66136041,,
6636,Q66136047,,
6637,Q66136044,,
6638,Q66136050,,
6639,Q66136048,,
6640,Q66136054,,
6641,Q66136055,,
6642,Q66136052,,
6643,Q66136053,,
6644,Q66136058,,
6645,Q66136059,,
6646,Q66136062,,
6647,Q66136060,,
6648,Q66136066,,
6649,Q66136064,,
6650,Q66136065,,
6651,Q66136070,,
6652,Q66136071,,
6653,Q66136068,,
6654,Q66136069,,
6655,Q66136074,,
6656,Q66136075,,
6657,Q66136073,,
6658,Q66136079,,
6659,Q66136083,,
6660,Q66136080,,
6662,Q66136084,,
6663,Q66136085,,
6664,Q66136090,,
6665,Q66136091,,
6666,Q66136088,,
6667,Q66136094,,
6668,Q66136095,,
6669,Q66136092,,
6690,Q66136807,,
6719,Q66136841,,
6729,Q66137124,,
6730,Q66137125,,
6733,Q66137129,,
6734,Q66137134,,
6735,Q66137135,,
6737,Q66137138,,
6738,Q66137136,,
6742,Q66137140,,
6743,Q66137141,,
6746,Q66137150,,
6747,Q66137149,,
6748,Q66137154,,
6749,Q66137152,,
6750,Q66137153,,
6753,Q66137247,,
6768,Q66137260,,
6769,Q66137264,,
6771,Q66137270,,
6775,Q66137272,,
6776,Q66137273,,
6777,Q66137339,,
6789,Q104852800,,
6790,Q109929660,,
6791,Q111284673,,
6792,Q111923784,,
6793,Q112086237,,
6794,Q112093592,,
6795,Q112094665,,
6796,Q112096044,,
6797,Q112096048,,
6798,Q112099867,,
6799,Q112100497,,
6803,Q112104246,,
6804,Q112104244,,
6805,Q112188389,,
6807,Q113438972,,
6808,Q116452983,,
6809,Q118223147,,
6810,Q118288815,,
6811,Q118315195,,
6812,Q118405964,,
6813,Q118406054,,
6814,Q118442395,,
6815,Q118452993,,
6816,Q118516491,,
6817,Q118516683,,
6818,Q118539200,,
6819,Q118539539,,
6820,Q118540313,,
6821,Q118557917,,
6822,Q118557994,,
6823,Q118613545,,
6824,Q7895351,,
6825,Q7895349,,
6826,Q7895368,,
6827,Q7895457,,
6828,Q7895465,,
6829,Q7895499,,
6830,Q7895518,,
6832,Q7895581,,
6834,Q7895614,,
6835,Q7895647,,
6838,Q7895717,,
6840,Q7895798,,
6841,Q7895843,,
6842,Q7895840,,
6843,Q7895856,,
6844,Q7895892,,
6845,Q7895900,,
6846,Q7895906,,
6848,Q7895955,,
6850,Q7896029,,
6851,Q7896043,,
6852,Q7896136,,
6853,Q7896235,,
6854,Q7896238,,
6855,Q7896274,,
6856,Q7896305,,
6857,Q7896329,,
6858,Q7896350,,
6859,Q7896416,,
6860,Q7896446,,
6861,Q7896469,,
6862,Q7896483,,
6863,Q7896506,,
6864,Q7896603,,
6865,Q7896615,,
6867,Q7896818,,
6868,Q7912578,,
6869,Q7914456,,
6871,Q7930883,,
6872,Q7960935,,
6875,Q7972542,,
6876,Q7976643,,
6877,Q7988103,,
6878,Q7988293,,
6879,Q7988336,,
6880,Q7996875,,
6886,Q11406270,,
6887,Q11406271,,
6912,Q11406306,,
6914,Q11406304,,
6921,Q11406313,,
6922,Q11406318,,
6932,Q5050469,,
6933,Q5051905,,
6938,Q5067791,,
6947,Q5130080,,
6949,Q5138850,,
6956,Q5167605,,
6957,Q5167801,,
6961,Q5175618,,
6971,Q6913256,,
6974,Q7414060,,
6976,Q7416583,,
6977,Q7419201,,
6978,Q7419339,,
6979,Q7427861,,
6980,Q7432967,,
6981,Q7442199,,
6984,Q7522161,,
6985,Q7562661,,
6986,Q7568638,,
6987,Q7569719,,
6988,Q7570576,,
6990,Q7588853,,
6991,Q7589872,,
6993,Q7590449,,
6995,Q7611664,,
6996,Q7622043,,
6997,Q7629097,,
6998,Q7660015,,
6999,Q7663080,,
7001,Q7708154,,
7003,Q7743760,,
7004,Q7790103,,
7006,Q7829357,,
7007,Q7864163,,
7008,Q7866339,,
7009,Q7894990,,
7010,Q7895004,,
7011,Q7895026,,
7012,Q7895034,,
7013,Q7895080,,
7014,Q7895108,,
7015,Q7895139,,
7016,Q7895151,,
7017,Q7895286,,
7019,Q7895323,,
7020,Q7895338,,
7021,Q11441126,,
7025,Q11441132,,
7027,Q11441139,,
7030,Q11441141,,
7033,Q11441151,,
7036,Q11441152,,
7037,Q11441153,,
7038,Q11441158,,
7044,Q11441166,,
7046,Q11441164,,
7047,Q11441165,,
7048,Q11441171,,
7049,Q11441168,,
7052,Q11441178,,
7054,Q11441176,,
7055,Q11441182,,
7057,Q11441180,,
7058,Q11441181,,
7059,Q11441186,,
7061,Q11441184,,
7062,Q11441185,,
7063,Q11441190,,
7066,Q11441189,,
7070,Q11441199,,
7071,Q11441200,,
7072,Q11441201,,
7074,Q11441454,,
7076,Q11441470,,
7080,Q12583554,,
7081,Q12583557,,
7085,Q12583666,,
7087,Q12583740,,
7090,Q12583833,,
7094,Q12584761,,
7098,Q12585146,,
7102,Q12585432,,
7104,Q12586346,,
7107,Q12589196,,
7110,Q12591688,,
7111,Q12591749,,
7113,Q12591821,,
7115,Q12592833,,
7133,Q11406337,,
7134,Q11406342,,
7140,Q11406348,,
7141,Q11406349,,
7145,Q11406362,,
7153,Q11406374,,
7176,Q11441071,,
7181,Q11441078,,
7182,Q11441076,,
7184,Q11441081,,
7187,Q11441090,,
7188,Q11441091,,
7189,Q11441088,,
7191,Q11441094,,
7192,Q11441098,,
7193,Q11441099,,
7196,Q11441102,,
7197,Q11441103,,
7198,Q11441100,,
7200,Q11441106,,
7201,Q11441107,,
7204,Q11441110,,
7208,Q11441113,,
7210,Q11441116,,
7211,Q11441117,,
7212,Q11441122,,
7214,Q11441120,,
7222,Q66138022,,
7228,Q66138025,,
7233,Q66138034,,
7235,Q104890864,,
7236,Q105868216,,
7237,Q112139654,,
7238,Q112142261,,
7239,Q112172357,,
7240,Q112172668,,
7241,Q112173302,,
7242,Q112668313,,
7243,Q116153800,,
7244,Q117134055,,
7245,Q118124332,,
7255,Q11416787,,
7263,Q11417438,,
7266,Q11417442,,
7268,Q11417441,,
7273,Q11417448,,
7285,Q11417469,,
7289,Q11417479,,
7293,Q11418857,,
7295,Q11418866,,
7300,Q11424598,,
7302,Q11426014,,
7303,Q11426058,,
7304,Q11426441,,
7317,Q11426614,,
7322,Q11426619,,
7326,Q11426626,,
7329,Q11426625,,
7334,Q11426633,,
7345,Q12593287,,
7346,Q12593305,,
7350,Q12593553,,
7354,Q12595194,,
7357,Q12595411,,
7358,Q12595423,,
7361,Q12595721,,
7391,Q66136244,,
7427,Q66136364,,
7446,Q11442978,,
7447,Q11443063,,
7449,Q11443972,,
7450,Q11445038,,
7457,Q11445186,,
7461,Q11445188,,
7462,Q11445194,,
7466,Q11445198,,
7469,Q11445197,,
7471,Q11445206,,
7474,Q11445205,,
7476,Q11445211,,
7477,Q11445208,,
7483,Q11445223,,
7486,Q11445227,,
7493,Q11445238,,
7504,Q11450473,,
7505,Q11451605,,
7507,Q11453646,,
7522,Q11453669,,
7523,Q11453675,,
7526,Q11453677,,
7530,Q11453685,,
7531,Q11453690,,
7539,Q11453701,,
7555,Q66137479,,
7564,Q66137490,,
7610,Q66137544,,
7619,Q66137982,,
7630,Q66137993,,
7631,Q66137999,,
7632,Q66137996,,
7635,Q66138003,,
7637,Q66138001,,
7644,Q66136397,,
7645,Q66136402,,
7647,Q66136401,,
7650,Q66136405,,
7654,Q66136415,,
7655,Q66136412,,
7656,Q66136413,,
7657,Q66136416,,
7658,Q66136417,,
7659,Q66136422,,
7660,Q66136423,,
7661,Q66136420,,
7662,Q66136421,,
7666,Q66137357,,
7668,Q66137363,,
7677,Q66137375,,
7682,Q66137383,,
7697,Q66137397,,
7701,Q66137401,,
7744,Q11426647,,
7745,Q11426651,,
7750,Q11426652,,
7768,Q11426677,,
7791,Q11426710,,
7814,Q11453719,,
7823,Q11453732,,
7835,Q11453789,,
7842,Q11453983,,
7843,Q11453980,,
7856,Q11454438,,
7857,Q11454436,,
7858,Q11454437,,
7864,Q11454445,,
7865,Q11454450,,
7866,Q11454449,,
7873,Q11454460,,
7878,Q11454471,,
7884,Q11454568,,
7886,Q11456339,,
7887,Q11456486,,
7888,Q11456490,,
7889,Q11456491,,
7890,Q11456488,,
7891,Q11456494,,
7892,Q11456495,,
7894,Q11456493,,
7895,Q11456498,,
7896,Q11456499,,
7897,Q11456496,,
7898,Q11456503,,
7899,Q11456501,,
7902,Q11456504,,
7908,Q11471550,,
7910,Q11471554,,
7911,Q11471555,,
7913,Q11471553,,
7915,Q11471556,,
7921,Q11471570,,
7925,Q11471879,,
7926,Q11471882,,
7928,Q11472253,,
7929,Q11472257,,
7930,Q11472278,,
7931,Q11472279,,
7942,Q66138040,,
7943,Q66138041,,
7946,Q66138045,,
7948,Q66138051,,
7961,Q66138067,,
7969,Q66138072,,
7972,Q66138211,,
7973,Q66138214,,
7974,Q66138215,,
7975,Q66138212,,
7977,Q66138216,,
7978,Q66138217,,
7980,Q66138223,,
7981,Q66138220,,
7983,Q66138226,,
7984,Q66138227,,
7985,Q66138225,,
7988,Q66138228,,
7989,Q66138235,,
7990,Q66138232,,
7992,Q66138238,,
7993,Q66138236,,
7994,Q66138237,,
7995,Q66138242,,
7996,Q66138243,,
7997,Q66138240,,
7998,Q66138241,,
7999,Q66138246,,
8000,Q66138247,,
8002,Q66138251,,
8003,Q66138248,,
8004,Q66138249,,
8006,Q66138252,,
8007,Q66138253,,
8008,Q66138258,,
8009,Q66138256,,
8010,Q66138257,,
8012,Q66138263,,
8013,Q66138260,,
8014,Q66138261,,
8015,Q66138266,,
8016,Q66138267,,
8017,Q66138264,,
8018,Q66138265,,
8019,Q66138270,,
8021,Q66138268,,
8022,Q66138275,,
8023,Q66138272,,
8024,Q66138273,,
8025,Q66138278,,
8026,Q66138276,,
8027,Q66138277,,
8028,Q66138282,,
8030,Q66138280,,
8031,Q66138281,,
8032,Q66138286,,
8033,Q66138287,,
8034,Q66138285,,
8041,Q11474757,,
8042,Q11474762,,
8044,Q11474761,,
8049,Q11474770,,
8053,Q11474775,,
8054,Q11474772,,
8055,Q11474773,,
8056,Q11474779,,
8058,Q11474780,,
8061,Q11474784,,
8062,Q11474785,,
8066,Q11476221,,
8081,Q11476492,,
8096,Q66136426,,
8098,Q66136425,,
8099,Q66136431,,
8102,Q66136434,,
8103,Q66136432,,
8104,Q66136433,,
8105,Q66136438,,
8106,Q66136439,,
8107,Q66136436,,
8108,Q66136437,,
8113,Q66136447,,
8119,Q66136455,,
8123,Q66136457,,
8128,Q66136464,,
8132,Q66138036,,
8135,Q66138291,,
8137,Q66138294,,
8139,Q66138292,,
8140,Q66138293,,
8141,Q66138298,,
8142,Q66138299,,
8143,Q66138297,,
8144,Q66138302,,
8147,Q66138304,,
8148,Q66138305,,
8150,Q66138311,,
8152,Q66138314,,
8153,Q66138315,,
8154,Q66138312,,
8156,Q66138316,,
8157,Q66138317,,
8158,Q66138322,,
8159,Q66138320,,
8161,Q66138326,,
8162,Q66138327,,
8163,Q66138330,,
8165,Q66138328,,
8166,Q66138335,,
8167,Q66138332,,
8168,Q66138333,,
8169,Q66138338,,
8170,Q66138339,,
8171,Q66138336,,
8172,Q66138337,,
8173,Q66138342,,
8174,Q66138343,,
8175,Q66138340,,
8176,Q66138347,,
8177,Q66138344,,
8178,Q66138345,,
8179,Q66138350,,
8180,Q66138348,,
8181,Q66138349,,
8182,Q66138353,,
8229,Q66138608,,
8237,Q11472294,,
8240,Q11472299,,
8247,Q11472310,,
8248,Q11472311,,
8252,Q11472312,,
8256,Q11472316,,
8264,Q11472324,,
8265,Q11472325,,
8266,Q11472330,,
8268,Q11472329,,
8269,Q11472334,,
8273,Q11472338,,
8274,Q11472339,,
8278,Q11472343,,
8281,Q11472346,,
8286,Q11472734,,
8288,Q11472833,,
8290,Q11474620,,
8296,Q11474704,,
8297,Q11474705,,
8299,Q11474711,,
8301,Q11474709,,
8303,Q11474713,,
8307,Q11474726,,
8308,Q11474727,,
8309,Q11474724,,
8310,Q11474725,,
8315,Q11474735,,
8317,Q11474738,,
8323,Q11474747,,
8327,Q11474751,,
8328,Q11474748,,
8337,Q66136650,,
8339,Q66136648,,
8340,Q66136649,,
8366,Q66136684,,
8395,Q11456514,,
8396,Q11456515,,
8397,Q11456513,,
8398,Q11456519,,
8399,Q11456517,,
8400,Q11456523,,
8401,Q11456520,,
8402,Q11456521,,
8403,Q11456526,,
8404,Q11456527,,
8405,Q11456524,,
8406,Q11456525,,
8407,Q11456530,,
8408,Q11456531,,
8409,Q11456528,,
8410,Q11456529,,
8411,Q11456534,,
8412,Q11456535,,
8413,Q11456532,,
8415,Q11456538,,
8416,Q11456539,,
8417,Q11456537,,
8418,Q11456540,,
8420,Q11456839,,
8428,Q11461069,,
8431,Q11462164,,
8434,Q11464978,,
8435,Q11464979,,
8440,Q11465640,,
8445,Q11467032,,
8453,Q11467047,,
8454,Q11467045,,
8455,Q11467050,,
8456,Q11467048,,
8467,Q11476935,,
8468,Q11477753,,
8469,Q11477982,,
8470,Q11477983,,
8471,Q11478365,,
8473,Q11478446,,
8477,Q11478744,,
8480,Q11479476,,
8481,Q11480023,,
8485,Q11480914,,
8486,Q11480968,,
8487,Q11480986,,
8489,Q11480988,,
8490,Q11480989,,
8491,Q11481099,,
8496,Q11481599,,
8498,Q11482340,,
8501,Q11484586,,
8507,Q11484680,,
8509,Q11484753,,
8513,Q11484771,,
8517,Q11484778,,
8518,Q11484779,,
8521,Q11484783,,
8522,Q11484780,,
8526,Q11484784,,
8531,Q11484793,,
8538,Q11484800,,
8539,Q11484801,,
8546,Q11484817,,
8553,Q11484828,,
8559,Q66136470,,
8563,Q66136475,,
8564,Q66136472,,
8565,Q66136479,,
8566,Q66136476,,
8567,Q66136477,,
8569,Q66136480,,
8570,Q66136481,,
8572,Q66136484,,
8573,Q66136485,,
8574,Q66136490,,
8575,Q66136491,,
8576,Q66136489,,
8577,Q66136495,,
8578,Q66136492,,
8582,Q66136577,,
8602,Q11484851,,
8603,Q11484849,,
8607,Q11484853,,
8620,Q11484875,,
8627,Q11485261,,
8633,Q11489160,,
8636,Q11489910,,
8643,Q11489921,,
8650,Q11489936,,
8654,Q11489941,,
8655,Q11489946,,
8659,Q11489962,,
8661,Q11489964,,
8670,Q11489988,,
8671,Q11489989,,
8673,Q11493486,,
8675,Q11493536,,
8676,Q11493590,,
8677,Q11493591,,
8678,Q11493595,,
8679,Q11493592,,
8680,Q11493593,,
8681,Q11493598,,
8687,Q11493610,,
8688,Q11493608,,
8689,Q11493609,,
8690,Q11493612,,
8691,Q5461474,,
8692,Q5461640,,
8693,Q5468082,,
8694,Q5542217,,
8695,Q5546035,,
8696,Q5547810,,
8697,Q5568393,,
8698,Q5582145,,
8702,Q5933098,,
8703,Q6023633,,
8704,Q6040929,,
8705,Q6106933,,
8706,Q6131688,,
8707,Q6133193,,
8708,Q6214727,,
8710,Q6246901,,
8713,Q6542166,,
8714,Q6550809,,
8716,Q6593237,,
8721,Q6784361,,
8722,Q6792811,,
8723,Q6801255,,
8724,Q6802358,,
8726,Q6837719,,
8727,Q6851447,,
8728,Q6879100,,
8729,Q6898254,,
8730,Q6905297,,
8731,Q6906477,,
8732,Q6912389,,
8734,Q7052572,,
8735,Q7054446,,
8736,Q7058068,,
8737,Q7058422,,
8738,Q7060292,,
8740,Q7063457,,
8741,Q7082157,,
8742,Q7115373,,
8743,Q7121909,,
8745,Q7152118,,
8748,Q7166399,,
8750,Q7228263,,
8751,Q7244976,,
8752,Q7270134,,
8753,Q7272316,,
8754,Q7313293,,
8755,Q7348679,,
8756,Q7359139,,
8757,Q7382811,,
8760,Q7401683,,
8761,Q7405523,,
8762,Q7659816,,
8764,Q7887742,,
8766,Q7995857,,
8768,Q10907917,,
8771,Q11415198,,
8772,Q11493614,,
8774,Q11493613,,
8775,Q11493619,,
8776,Q11493616,,
8777,Q11493623,,
8778,Q11493621,,
8779,Q11493624,,
8780,Q11493625,,
8782,Q11493628,,
8783,Q11493629,,
8784,Q11493634,,
8785,Q11493635,,
8786,Q11493632,,
8788,Q11493638,,
8789,Q11493639,,
8790,Q11493636,,
8791,Q11493637,,
8792,Q11493642,,
8795,Q11493647,,
8796,Q11493644,,
8800,Q11493648,,
8802,Q11493659,,
8803,Q11493662,,
8804,Q11493661,,
8805,Q11493666,,
8806,Q11493664,,
8807,Q11493665,,
8809,Q11494029,,
8810,Q11494058,,
8811,Q11494078,,
8813,Q11494150,,
8814,Q11494151,,
8815,Q11494149,,
8816,Q11494155,,
8817,Q11494152,,
8819,Q11494159,,
8821,Q11494162,,
8823,Q11494161,,
8824,Q11494166,,
8827,Q11494165,,
8829,Q11494171,,
8830,Q11494169,,
8834,Q11494173,,
8837,Q11494176,,
8840,Q11494180,,
8842,Q11494186,,
8843,Q11494187,,
8858,Q11494211,,
8864,Q11494218,,
8865,Q11494216,,
8867,Q11511522,,
8868,Q11960664,,
8878,Q12007728,,
8879,Q12008823,,
8880,Q14686966,,
8886,Q66138807,,
8887,Q66138804,,
8912,Q66138839,,
8914,Q66138837,,
8917,Q66138841,,
8920,Q66138907,,
8921,Q66138904,,
8922,Q66138905,,
8923,Q66138910,,
8924,Q66138908,,
8925,Q66138909,,
8926,Q66138914,,
8927,Q66138915,,
8928,Q66138912,,
8929,Q66138913,,
8930,Q66138918,,
8931,Q66138923,,
8932,Q66138924,,
8933,Q66138925,,
8935,Q66138931,,
8936,Q66138928,,
8937,Q66138929,,
8938,Q66138935,,
8940,Q66138936,,
8941,Q66138943,,
8942,Q66138940,,
8943,Q66138941,,
8944,Q66138950,,
8946,Q66138948,,
8947,Q66138949,,
8948,Q66138954,,
8949,Q66138955,,
8950,Q66138953,,
8952,Q66138959,,
8953,Q66138956,,
8954,Q66138960,,
8955,Q66138966,,
8956,Q66138967,,
8957,Q66138964,,
8958,Q66138965,,
8959,Q66138970,,
8960,Q66138971,,
8961,Q66138969,,
8962,Q66138974,,
8963,Q66138975,,
8964,Q66138972,,
8965,Q66138978,,
8966,Q66138976,,
8967,Q66138977,,
8968,Q66138983,,
8969,Q66138980,,
8970,Q66138981,,
8971,Q66138986,,
8972,Q66138987,,
8973,Q66138984,,
8974,Q66138988,,
8975,Q66138989,,
8977,Q66138997,,
8978,Q66139068,,
8979,Q66139069,,
8981,Q85285,,
8982,Q152303,,
8984,Q167102,,
8985,Q386348,,
8989,Q845768,,
8995,Q1073441,,
8996,Q1143289,,
8999,Q2358753,,
9004,Q3064263,,
9005,Q3064269,,
9008,Q3534782,,
9009,Q3577848,,
9017,Q8010335,,
9019,Q8012898,,
9021,Q8017909,,
9023,Q8039090,,
9024,Q9206655,,
9026,Q10902182,,
9028,Q11468563,,
9032,Q11468678,,
9033,Q11468987,,
9035,Q11469685,,
9036,Q11469691,,
9037,Q11469689,,
9038,Q11469692,,
9039,Q11469693,,
9040,Q11469698,,
9041,Q11469697,,
9044,Q11469704,,
9045,Q11469705,,
9046,Q11469710,,
9047,Q11469711,,
9049,Q11469709,,
9050,Q11469714,,
9051,Q11469719,,
9052,Q11469722,,
9053,Q11469723,,
9054,Q11469720,,
9055,Q11469721,,
9056,Q11469726,,
9057,Q11469725,,
9060,Q11469735,,
9063,Q11469737,,
9068,Q11494225,,
9070,Q11494228,,
9071,Q11494229,,
9076,Q11494238,,
9077,Q11494239,,
9084,Q66139127,,
9085,Q66139125,,
9087,Q66139141,,
9089,Q66139150,,
9092,Q66139159,,
9093,Q66139156,,
9097,Q66139161,,
9099,Q66139165,,
9104,Q66139186,,
9106,Q66139193,,
9108,Q66139212,,
9109,Q66139213,,
9112,Q66139223,,
9114,Q66139221,,
9120,Q66139239,,
9126,Q66139259,,
9130,Q66139270,,
9131,Q66139283,,
9132,Q66139291,,
9134,Q66139289,,
9135,Q66139294,,
9138,Q66139309,,
9139,Q66139313,,
9140,Q66139320,,
9141,Q66139328,,
9151,Q66139398,,
9152,Q66139399,,
9153,Q66139396,,
9159,Q66139405,,
9160,Q66139410,,
9161,Q66139411,,
9162,Q66139409,,
9163,Q66139414,,
9168,Q66139434,,
9172,Q84087774,,
9173,Q85746491,,
9174,Q85815189,,
9175,Q99298280,,
9176,Q49122,,
9177,Q22061062,,
9178,Q24039487,,
9179,Q24063606,,
9180,Q24906821,,
9182,Q30645526,,
9183,Q30645532,,
9185,Q48769587,,
9186,Q48884179,,
9188,Q52754939,,
9189,Q52780750,,
9190,Q52782284,,
9191,Q52784298,,
9192,Q52785759,,
9193,Q52794509,,
9194,Q55602978,,
9195,Q60749073,,
9208,Q66136738,,
9210,Q66136737,,
9226,Q66136756,,
9229,Q66136761,,
9246,Q66136787,,
9259,Q66136800,,
9270,Q66139103,,
9272,Q66139107,,
9275,Q66139111,,
9276,Q11494236,,
9279,Q11494240,,
9284,Q11494250,,
9286,Q11494248,,
9290,Q11494258,,
9291,Q11494259,,
9293,Q11494257,,
9294,Q11494263,,
9296,Q11494261,,
9300,Q11494265,,
9302,Q11494271,,
9303,Q11494268,,
9304,Q11494269,,
9305,Q11494275,,
9306,Q11494272,,
9307,Q11494273,,
9308,Q11494278,,
9310,Q11494276,,
9313,Q11494283,,
9314,Q11494280,,
9315,Q11494281,,
9317,Q11494284,,
9318,Q11494290,,
9319,Q11494291,,
9320,Q11494288,,
9322,Q11494294,,
9325,Q11494293,,
9326,Q11494299,,
9327,Q11494297,,
9328,Q11494302,,
9330,Q11494300,,
9331,Q11494301,,
9332,Q11494307,,
9333,Q11494304,,
9334,Q11494305,,
9335,Q11494310,,
9337,Q11494308,,
9339,Q11494315,,
9340,Q11494313,,
9342,Q11494319,,
9343,Q11494316,,
9344,Q11494317,,
9345,Q11494320,,
9348,Q12601191,,
9349,Q12605404,,
9350,Q12615055,,
9352,Q14682423,,
9353,Q14684169,,
9354,Q14687615,,
9357,Q14693404,,
9358,Q14708105,,
9359,Q14875476,,
9360,Q14875553,,
9361,Q15460097,,
9362,Q16882407,,
9363,Q17019369,,
9364,Q17029172,,
9365,Q17032823,,
9366,Q17065977,,
9367,Q18652241,,
9368,Q18705979,,
9369,Q19159531,,
9371,Q22060180,,
9375,Q11471382,,
9389,Q11471498,,
9394,Q11471500,,
9399,Q11471510,,
9403,Q11471513,,
9416,Q11471538,,
9422,Q11471547,,
9425,Q52786402,,
9427,Q52787123,,
9428,Q52787371,,
9429,Q52789203,,
9430,Q52789590,,
9431,Q11494323,,
9432,Q11494327,,
9433,Q11494324,,
9434,Q11494325,,
9435,Q11494330,,
9437,Q11494328,,
