,wikidata,type,osmid
10292,Q3914321,,
10296,Q3914356,,
10301,Q3914344,,
10304,Q3914373,,
10312,Q3914319,,
10318,Q3914568,,
10319,Q3914525,,
10320,Q3914442,,
10322,Q3914483,,
10324,Q3914532,,
10327,Q3914503,,
10328,Q3914331,,
10330,Q3914800,,
10332,Q3914615,,
10333,Q3914591,,
10337,Q3914713,,
10338,Q3914730,,
10340,Q3914773,,
10341,Q3914689,,
10343,Q3914754,,
10344,Q3914616,,
10345,Q3914814,,
10346,Q3914707,,
10347,Q3914798,,
10348,Q3914722,,
10351,Q3914580,,
10355,Q3914624,,
10357,Q3914618,,
10359,Q3914796,,
10364,Q3914672,,
10365,Q3914739,,
10367,Q3914735,,
10369,Q3914643,,
10375,Q3914680,,
10377,Q3914664,,
10381,Q3914659,,
10385,Q3914763,,
10388,Q3914732,,
10391,Q3914695,,
10392,Q3914610,,
10397,Q3914605,,
10398,Q3914669,,
10400,Q3914613,,
10401,Q3914638,,
10403,Q3914683,,
10404,Q3914617,,
10407,Q3914758,,
10408,Q3914612,,
10417,Q3914768,,
10418,Q3914742,,
10419,Q3914620,,
10421,Q3914731,,
10422,Q3914776,,
10424,Q3914691,,
10425,Q3914667,,
10427,Q3914807,,
10429,Q3914622,,
10435,Q6612636,,
10438,Q6663566,,
10443,Q6675612,,
10465,Q6612636,,
10469,Q6660515,,
10476,Q6668694,,
10477,Q6665505,,
10489,Q6668443,,
10495,Q6695071,,
10497,Q6668694,,
10505,Q6672551,,
10508,Q6682652,,
10510,Q6666518,,
10512,Q6660515,,
10513,Q6690496,,
10521,Q6668443,,
10526,Q6672417,,
10530,Q7376063,,
10534,Q7338769,,
10551,Q7333064,,
10555,Q7371908,,
10561,Q7335359,,
10565,Q7371313,,
10569,Q7330393,,
10572,Q7338916,,
10580,Q7337790,,
10584,Q7338929,,
10592,Q7337060,,
10605,Q7322141,,
10610,Q7341112,,
10624,Q7335365,,
10626,Q7366439,,
10627,Q7370503,,
10631,Q6588490,,
10632,Q6588546,,
10639,Q6588044,,
10643,Q6588088,,
10652,Q6588610,,
10657,Q6588566,,
10661,Q6587917,,
10663,Q6588452,,
10668,Q6588044,,
10677,Q6588056,,
10682,Q6588435,,
10683,Q6588214,,
10686,Q6587866,,
10699,Q6588369,,
10700,Q6588179,,
10702,Q6588509,,
10713,Q6588157,,
10714,Q6588422,,
10715,Q6588255,,
10717,Q6587985,,
10720,Q6588504,,
10722,Q6587934,,
10724,Q6588390,,
10725,Q6588119,,
10734,Q5659265,,
10738,Q5659140,,
10740,Q5659173,,
10744,Q5685452,,
10747,Q5659173,,
10748,Q5659334,,
10750,Q5659140,,
10757,Q5659300,,
10759,Q5659333,,
10763,Q5659140,,
10767,Q5659140,,
10775,Q5659228,,
10783,Q5659064,,
10784,Q5733880,,
10787,Q5659072,,
10790,Q5659295,,
10791,Q5659235,,
10794,Q5685452,,
10806,Q5659380,,
10807,Q5733880,,
10808,Q5681474,,
10809,Q5659149,,
10812,Q5659086,,
10814,Q5659056,,
10820,Q5691470,,
10823,Q5659173,,
10828,Q7545275,,
10842,Q7525064,,
10844,Q7549760,,
10846,Q7532802,,
10855,Q7532471,,
10859,Q7525064,,
10865,Q7560814,,
10871,Q7508744,,
10874,Q7537732,,
10875,Q7507325,,
10876,Q7521270,,
10877,Q7503438,,
10881,Q7555807,,
10882,Q7508744,,
10896,Q7545275,,
10907,Q7537658,,
10909,Q7497834,,
10910,Q7505494,,
10912,Q7547704,,
10917,Q7535164,,
10921,Q7498345,,
10926,Q7521270,,
10927,Q21847964,,
10928,Q21974275,,
10930,Q21802826,,
10931,Q21847964,,
10932,Q21924141,,
10933,Q21924052,,
10934,Q21924065,,
10935,Q21924123,,
10936,Q21041677,,
10937,Q21847827,,
10939,Q21924042,,
10941,Q21923978,,
10942,Q21924150,,
10943,Q21847961,,
10944,Q21680838,,
10945,Q21957715,,
10947,Q21957770,,
10950,Q21974277,,
10956,Q21924107,,
10957,Q21924094,,
10958,Q21923981,,
10959,Q21923987,,
10961,Q21924111,,
10962,Q21924155,,
10963,Q21405667,,
10964,Q21039434,,
10965,Q21974276,,
10966,Q21924100,,
10967,Q21957746,,
10968,Q21957705,,
10970,Q21924016,,
10971,Q21019827,,
10973,Q21957766,,
10977,Q21957753,,
10980,Q21924053,,
10982,Q21960950,,
10983,Q21957752,,
10984,Q21924115,,
10985,Q21847961,,
10986,Q21924108,,
10988,Q21957757,,
10990,Q21957702,,
10991,Q21957686,,
10992,Q21957696,,
10994,Q21960952,,
10995,Q21924127,,
10997,Q21923528,,
10998,Q21924098,,
10999,Q21924119,,
11000,Q21924106,,
11001,Q21923977,,
11002,Q21957702,,
11003,Q21923472,,
11004,Q21974262,,
11007,Q21924045,,
11008,Q21957732,,
11010,Q21924068,,
11012,Q21335339,,
11013,Q21924171,,
11015,Q21923985,,
11018,Q21924105,,
11019,Q21924111,,
11020,Q21806707,,
11022,Q21957756,,
11023,Q21596983,,
11026,Q15040969,,
11031,Q14875116,,
11032,Q15222053,,
11033,Q14874888,,
11037,Q15040963,,
11038,Q14935541,,
11042,Q14932976,,
11045,Q15040965,,
11046,Q14932979,,
11055,Q15053322,,
11056,Q15196837,,
11061,Q15213673,,
11064,Q15222252,,
11066,Q14878327,,
11069,Q15054038,,
11070,Q15054038,,
11071,Q15196837,,
11077,Q15199557,,
11082,Q14875139,,
11085,Q15196129,,
11088,Q14875389,,
11090,Q15040019,,
11091,Q14875086,,
11092,Q15222013,,
11095,Q15054033,,
11096,Q14875508,,
11097,Q15040968,,
11098,Q15045616,,
11101,Q14932977,,
11102,Q14875562,,
11104,Q15040970,,
11105,Q14875082,,
11107,Q15054035,,
11108,Q15054035,,
11111,Q15221241,,
11114,Q14875352,,
11118,Q15040021,,
11119,Q15216050,,
11120,Q14874913,,
11121,Q15080558,,
11122,Q15040961,,
11123,Q14935493,,
11124,Q7813643,,
11129,Q7852030,,
11130,Q11824463,,
11134,Q11824525,,
11135,Q11824499,,
11136,Q11824466,,
11139,Q11824513,,
11140,Q11824423,,
11142,Q11824453,,
11146,Q11824476,,
11148,Q11824408,,
11150,Q11824550,,
11151,Q11824420,,
11153,Q11824482,,
11156,Q11824450,,
11159,Q11824497,,
11163,Q11824437,,
11164,Q11824499,,
11165,Q11824550,,
11166,Q11824463,,
11168,Q11824496,,
11169,Q11824461,,
11172,Q11824504,,
11173,Q11824459,,
11176,Q11824496,,
11179,Q11824447,,
11181,Q11824529,,
11183,Q11824545,,
11186,Q11824466,,
11187,Q11824481,,
11189,Q11824466,,
11190,Q11824516,,
11191,Q11824501,,
11193,Q11824463,,
11194,Q11824504,,
11195,Q11824470,,
11196,Q11824470,,
11197,Q11824453,,
11201,Q11824476,,
11202,Q11824527,,
11204,Q11824405,,
11205,Q11824473,,
11206,Q11824473,,
11208,Q11824473,,
11210,Q11824422,,
11211,Q11824522,,
11214,Q11824462,,
11215,Q11824490,,
11217,Q11824516,,
11219,Q11824545,,
11220,Q11824408,,
11223,Q7275300,,
11227,Q7283216,,
11228,Q7275390,,
11240,Q7826259,,
11245,Q7838886,,
11246,Q7813558,,
11249,Q7849413,,
11251,Q7723112,,
11252,Q7813696,,
11254,Q7686516,,
11256,Q7737541,,
11261,Q7697196,,
11262,Q7838671,,
11263,Q7686551,,
11268,Q7838671,,
11270,Q7752137,,
11271,Q7835478,,
11293,Q7752137,,
11297,Q7684749,,
11304,Q7709959,,
11305,Q7694592,,
11308,Q7701561,,
11309,Q7707041,,
11312,Q7849413,,
11313,Q7849413,,
11315,Q7686551,,
11317,Q7710719,,
11319,Q7802967,,
11320,Q7689967,,
11321,Q7849663,,
11323,Q7828842,,
11324,Q11824546,,
11325,Q11824462,,
11326,Q11824493,,
11328,Q11824450,,
11332,Q7288755,,
11333,Q7311914,,
11335,Q7278495,,
11337,Q7303984,,
11338,Q7293254,,
11343,Q7303585,,
11344,Q7275583,,
11345,Q7311914,,
11346,Q7285421,,
11347,Q7276012,,
11349,Q7291115,,
11351,Q7275279,,
11353,Q7275629,,
11357,Q7303985,,
11359,Q7275662,,
11364,Q7275431,,
11369,Q7276039,,
11370,Q7276030,,
11372,Q7310279,,
11375,Q7275642,,
11376,Q7305793,,
11377,Q7275496,,
11378,Q7275657,,
11381,Q7283708,,
11382,Q7275381,,
11384,Q7303585,,
11386,Q7306621,,
11393,Q7276031,,
11394,Q7297094,,
11395,Q7290266,,
11396,Q7276018,,
11401,Q7305556,,
11406,Q7275499,,
11407,Q7281945,,
11408,Q7275576,,
11409,Q7308420,,
11416,Q7275521,,
11417,Q7275551,,
11421,Q7276009,,
11422,Q7276021,,
11423,Q12694002,,
11424,Q12693889,,
11425,Q12694010,,
11426,Q12693983,,
11427,Q12693937,,
11428,Q12693876,,
11433,Q12693919,,
11434,Q12694010,,
11435,Q12693860,,
11438,Q12693957,,
11439,Q12693690,,
11442,Q12693694,,
11443,Q12693971,,
11444,Q12693817,,
11445,Q12694007,,
11448,Q12693923,,
11450,Q12693777,,
11452,Q12693684,,
11453,Q12693744,,
11454,Q12693759,,
11455,Q12693992,,
11456,Q12694012,,
11457,Q12693960,,
11458,Q12693691,,
11459,Q12693777,,
11460,Q12693837,,
11461,Q12693835,,
11462,Q12693864,,
11464,Q12693927,,
11465,Q12693994,,
11466,Q12693703,,
11467,Q12693759,,
11468,Q12693992,,
11471,Q12694017,,
11473,Q12693779,,
11474,Q12693849,,
11475,Q12693786,,
11476,Q12693744,,
11477,Q12693997,,
11478,Q12693866,,
11480,Q12693970,,
11481,Q12693994,,
11484,Q12693949,,
11485,Q12693981,,
11486,Q12693810,,
11489,Q12693997,,
11490,Q12693835,,
11492,Q12693868,,
11493,Q12693684,,
11495,Q12693827,,
11496,Q12693954,,
11497,Q12693852,,
11499,Q12693954,,
11501,Q12693686,,
11502,Q12693689,,
11505,Q12693925,,
11506,Q12693784,,
11507,Q12693716,,
11508,Q12694002,,
11509,Q12693719,,
11511,Q12693977,,
11512,Q12693714,,
11514,Q12693779,,
11519,Q12693889,,
11522,Q7451978,,
11527,Q7493320,,
11529,Q7497142,,
11538,Q7490536,,
11543,Q7496892,,
11546,Q7460888,,
11553,Q7432891,,
11554,Q7427225,,
11558,Q7497121,,
11561,Q7445112,,
11562,Q7496695,,
11563,Q7426329,,
11566,Q7489162,,
11568,Q7425711,,
11570,Q7497776,,
11571,Q7429098,,
11573,Q7494220,,
11577,Q7429098,,
11585,Q7442734,,
11590,Q7494546,,
11595,Q7491621,,
11600,Q7449232,,
11603,Q7496629,,
11609,Q7460888,,
11616,Q7432103,,
11620,Q7423786,,
11621,Q16902694,,
11622,Q16903887,,
11624,Q16961830,,
11628,Q16903956,,
11630,Q16974165,,
11631,Q16903625,,
11636,Q16912025,,
11637,Q16961010,,
11641,Q16962230,,
11643,Q16903884,,
11645,Q16902727,,
11646,Q16902421,,
11647,Q16975229,,
11648,Q16934013,,
11650,Q16974453,,
11652,Q16902692,,
11653,Q16902694,,
11657,Q16952935,,
11658,Q16903836,,
11662,Q16902609,,
11664,Q16975481,,
11666,Q16974171,,
11668,Q16974729,,
11669,Q16903833,,
11670,Q16951720,,
11671,Q16962025,,
11672,Q16903541,,
11675,Q16902396,,
11676,Q16902695,,
11678,Q16975496,,
11680,Q16952633,,
11681,Q16903239,,
11682,Q16902696,,
11684,Q16902723,,
11686,Q16902606,,
11688,Q16902608,,
11691,Q16969511,,
11697,Q16954488,,
11699,Q16926596,,
11701,Q16904316,,
11704,Q16902729,,
11705,Q16902807,,
11706,Q16960703,,
11707,Q16964419,,
11708,Q16975496,,
11709,Q16902697,,
11711,Q16974930,,
11714,Q16927240,,
11716,Q16962170,,
11718,Q16954150,,
11719,Q16933834,,
11724,Q7160610,,
11726,Q7185708,,
11740,Q7194837,,
11762,Q7185708,,
11765,Q7190780,,
11777,Q7164743,,
11781,Q7180156,,
11783,Q7202549,,
11790,Q7170018,,
11799,Q7171793,,
11801,Q7205360,,
11802,Q7194837,,
11804,Q7190804,,
11825,Q7418979,,
11830,Q7395876,,
11834,Q7404691,,
11839,Q7417870,,
11840,Q7399009,,
11846,Q7409624,,
11848,Q7420325,,
11851,Q7415027,,
11853,Q7399320,,
11857,Q7415359,,
11860,Q7417839,,
11873,Q7409053,,
11877,Q7400548,,
11889,Q7414643,,
11892,Q7390733,,
11905,Q7400605,,
11907,Q7413577,,
11909,Q7419245,,
11911,Q7400749,,
11919,Q8040101,,
11920,Q7995081,,
11923,Q14689241,,
11930,Q14679135,,
11949,Q14688393,,
11955,Q14209124,,
11958,Q14688393,,
11960,Q14689289,,
11964,Q14364016,,
11974,Q14689289,,
11977,Q14688975,,
12012,Q4275516,,
12022,Q4315837,,
12023,Q7996466,,
12024,Q8033789,,
12035,Q8002058,,
12039,Q8000071,,
12044,Q7988882,,
12051,Q8007285,,
12062,Q8032094,,
12075,Q8024332,,
12080,Q8038614,,
12082,Q8040101,,
12084,Q8026613,,
12087,Q8023466,,
12090,Q7996498,,
12091,Q8045240,,
12092,Q8001265,,
12093,Q8001552,,
12096,Q8046749,,
12099,Q7999706,,
12101,Q8021256,,
12108,Q8032778,,
12119,Q14602128,,
12125,Q16259671,,
12126,Q15713051,,
12135,Q15272391,,
12137,Q15886033,,
12138,Q16143046,,
12141,Q16301052,,
12144,Q15268607,,
12146,Q16325329,,
12147,Q15887301,,
12148,Q16158149,,
12149,Q16259133,,
12150,Q15256065,,
12153,Q15887705,,
12156,Q15263461,,
12161,Q16144879,,
12162,Q15879216,,
12164,Q16209315,,
12166,Q15229485,,
12167,Q16259133,,
12168,Q16258989,,
12172,Q16319242,,
12175,Q15635342,,
12176,Q15256065,,
12178,Q16141922,,
12179,Q15222582,,
12180,Q15222582,,
12185,Q15232646,,
12187,Q15253408,,
12191,Q15238465,,
12194,Q16259658,,
12197,Q15907217,,
12198,Q15887301,,
12199,Q15267545,,
12200,Q15263129,,
12201,Q16144832,,
12203,Q15274501,,
12206,Q15294071,,
12207,Q7084309,,
12213,Q7099812,,
12218,Q7031606,,
12232,Q7053104,,
12234,Q7093673,,
12236,Q7099899,,
12237,Q7053411,,
12249,Q7042465,,
12271,Q7098160,,
12275,Q7087163,,
12276,Q7076647,,
12279,Q7060828,,
12281,Q7075939,,
12286,Q7036449,,
12287,Q7099822,,
12290,Q7053411,,
12292,Q16141906,,
12293,Q16303542,,
12294,Q15238584,,
12295,Q15232707,,
12297,Q16144961,,
12298,Q16207574,,
12299,Q15256065,,
12302,Q16258986,,
12305,Q15526990,,
12308,Q4334849,,
12309,Q4342531,,
12311,Q4412570,,
12313,Q4380630,,
12316,Q4382060,,
12331,Q4272543,,
12334,Q4358624,,
12335,Q4334692,,
12336,Q4392567,,
12341,Q4334753,,
12344,Q4334506,,
12346,Q4318968,,
12347,Q4396160,,
12350,Q4410394,,
12358,Q4332203,,
12364,Q4276322,,
12374,Q4320382,,
12379,Q4273720,,
12382,Q4373196,,
12384,Q4318100,,
12395,Q7099558,,
12396,Q7085722,,
12407,Q16896006,,
12408,Q16896369,,
12410,Q16896325,,
12411,Q16898491,,
12415,Q16896085,,
12416,Q16896455,,
12419,Q16899317,,
12421,Q16895791,,
12422,Q16896217,,
12428,Q16899317,,
12440,Q16898494,,
12444,Q16897241,,
12445,Q16899032,,
12446,Q16898872,,
12447,Q16896414,,
12448,Q16896506,,
12449,Q16896184,,
12450,Q16896370,,
12452,Q16895675,,
12455,Q16898488,,
12456,Q16899320,,
12457,Q16897532,,
12459,Q16898700,,
12464,Q16897699,,
12468,Q16899187,,
12469,Q16895846,,
12471,Q16899326,,
12474,Q16896374,,
12475,Q16896044,,
12483,Q16899226,,
12485,Q16896216,,
12491,Q16898591,,
12492,Q16895844,,
12493,Q16898873,,
12494,Q16896003,,
12497,Q16896217,,
12499,Q16897534,,
12502,Q16899275,,
12503,Q16895851,,
12504,Q16899317,,
12509,Q11824722,,
12513,Q11824722,,
12514,Q11824722,,
12518,Q11824713,,
12519,Q11824727,,
12520,Q11824734,,
12523,Q11824649,,
12525,Q11824713,,
12527,Q11824675,,
12531,Q11824687,,
12532,Q11824727,,
12533,Q11824724,,
12535,Q11824729,,
12536,Q11824690,,
12538,Q11824739,,
12540,Q11824743,,
12541,Q11824725,,
12542,Q11824732,,
12543,Q11824692,,
12545,Q11824671,,
12548,Q11824713,,
12549,Q11824700,,
12550,Q11824729,,
12551,Q11824755,,
12554,Q11824727,,
12555,Q11824709,,
12559,Q11824709,,
12561,Q11824672,,
12565,Q11824743,,
12566,Q11824735,,
12567,Q11824743,,
12568,Q11824707,,
12569,Q11824663,,
12571,Q11824754,,
12576,Q11824744,,
12578,Q11824649,,
12580,Q11824670,,
12581,Q11824729,,
12582,Q11824684,,
12586,Q11824700,,
12587,Q11824672,,
12589,Q11824735,,
12590,Q11824692,,
12594,Q11824735,,
12596,Q11824745,,
12597,Q11824700,,
12599,Q11824671,,
12601,Q11824649,,
12603,Q11824649,,
12604,Q11824802,,
12605,Q12007143,,
12606,Q11904237,,
12607,Q11824793,,
12608,Q11824852,,
12610,Q11999375,,
12613,Q11824847,,
12614,Q11824828,,
12616,Q12010313,,
12617,Q11975524,,
12619,Q11824766,,
12622,Q11824841,,
12623,Q11824837,,
12625,Q11824761,,
12626,Q11824791,,
12627,Q11824818,,
12628,Q11824826,,
12629,Q11962210,,
12630,Q11824805,,
12631,Q11824791,,
12634,Q11824825,,
12636,Q11877491,,
12637,Q12007798,,
12638,Q11824850,,
12640,Q11824752,,
12641,Q11824841,,
12642,Q11824775,,
12644,Q11824782,,
12645,Q11824825,,
12646,Q11824818,,
12647,Q11970328,,
12648,Q11987683,,
12649,Q12002461,,
12650,Q11896249,,
12651,Q11824799,,
12652,Q11824827,,
12653,Q11969017,,
12654,Q11824820,,
12656,Q11824821,,
12657,Q11957004,,
12659,Q11970403,,
12660,Q11824844,,
12661,Q11824841,,
12663,Q11989127,,
12664,Q11824781,,
12665,Q12033114,,
12666,Q12009547,,
12667,Q11824844,,
12668,Q11824840,,
12669,Q11983769,,
12673,Q11824769,,
12674,Q11824815,,
12675,Q11824782,,
12676,Q11824830,,
12677,Q11824830,,
12681,Q11824775,,
12682,Q11824795,,
12683,Q11824816,,
12684,Q12016117,,
12686,Q11824768,,
12687,Q11824784,,
12688,Q11824752,,
12689,Q11969284,,
12690,Q11824844,,
12692,Q11824835,,
12694,Q11824839,,
12695,Q11824816,,
12697,Q12000052,,
12698,Q11824824,,
12699,Q16851083,,
12702,Q16890904,,
12703,Q16890508,,
12707,Q16890755,,
12712,Q16890748,,
12714,Q16890624,,
12715,Q16858785,,
12717,Q16868956,,
12718,Q16852018,,
12719,Q16850919,,
12725,Q16890914,,
12728,Q16890908,,
12730,Q16890948,,
12733,Q16890695,,
12739,Q16890949,,
12741,Q16858499,,
12744,Q16890907,,
12745,Q16858982,,
12747,Q16890951,,
12749,Q16890058,,
12750,Q16890183,,
12756,Q16854149,,
12758,Q16858982,,
12763,Q16890658,,
12764,Q16890906,,
12765,Q16858743,,
12766,Q16851221,,
12777,Q16890324,,
12778,Q16890909,,
12780,Q16890056,,
12781,Q16890902,,
12782,Q16890921,,
12790,Q16850721,,
12791,Q16858981,,
12796,Q16890749,,
12803,Q34966918,,
12804,Q34965866,,
12805,Q34966574,,
12814,Q34967239,,
12815,Q34967088,,
12816,Q34966081,,
12819,Q34966472,,
12822,Q34966936,,
12824,Q34967136,,
12827,Q34966451,,
12829,Q34967302,,
12830,Q34966987,,
12832,Q34967271,,
12836,Q34967323,,
12838,Q34966104,,
12840,Q34966805,,
12842,Q34966231,,
12845,Q34966563,,
12846,Q34966947,,
12849,Q34966231,,
12852,Q34966641,,
12853,Q34966521,,
12857,Q34966104,,
12859,Q34966416,,
12861,Q34966049,,
12864,Q34965887,,
12865,Q34967038,,
12867,Q34967136,,
12869,Q34966266,,
12870,Q34966071,,
12875,Q34965997,,
12877,Q34966178,,
12886,Q34967007,,
12887,Q34966276,,
12888,Q34967175,,
12889,Q34966958,,
12895,Q34967068,,
12900,Q35245768,,
12903,Q35246349,,
12905,Q35246218,,
12906,Q34967323,,
12915,Q35246009,,
12920,Q35246438,,
12928,Q35245775,,
12934,Q35246210,,
12938,Q35246285,,
12941,Q35246260,,
12944,Q35245913,,
12945,Q35246226,,
12947,Q35246545,,
12951,Q34967417,,
12952,Q35245613,,
12954,Q35246459,,
12958,Q35245782,,
12970,Q35246064,,
12971,Q35246377,,
12972,Q35246377,,
12973,Q35246110,,
12975,Q35246487,,
12981,Q35245739,,
12984,Q35246438,,
12988,Q35245876,,
12990,Q35246226,,
12995,Q35245954,,
12996,Q35245454,,
12997,Q35246218,,
12999,Q3915055,,
13001,Q3915012,,
13005,Q3915064,,
13006,Q3914994,,
13007,Q3915093,,
13008,Q3914948,,
13009,Q3914984,,
13010,Q3914993,,
13011,Q3914999,,
13013,Q3914946,,
13017,Q3915158,,
13018,Q3914839,,
13019,Q3915080,,
13020,Q3915019,,
13021,Q3914845,,
13022,Q3915151,,
13023,Q3915029,,
13025,Q3915145,,
13026,Q3915099,,
13028,Q3915114,,
13030,Q3914960,,
13031,Q3915026,,
13032,Q3914829,,
13033,Q3914986,,
13035,Q3915060,,
13039,Q3915131,,
13040,Q3915044,,
13041,Q3914991,,
13042,Q3914987,,
13043,Q3914852,,
13044,Q3915132,,
13045,Q3915103,,
13048,Q3915022,,
13049,Q3915005,,
13051,Q3915017,,
13052,Q3914980,,
13054,Q3915083,,
13055,Q3914830,,
13056,Q3915161,,
13058,Q3915034,,
13060,Q3915088,,
13061,Q3915053,,
13062,Q3914836,,
13065,Q3914849,,
13066,Q3914857,,
13067,Q3914842,,
13069,Q3915036,,
13074,Q3914965,,
13078,Q3915117,,
13081,Q3914823,,
13082,Q3914992,,
13083,Q3914968,,
13084,Q3915127,,
13085,Q3914825,,
13088,Q3914949,,
13089,Q3914850,,
13090,Q3915171,,
13091,Q3914826,,
13094,Q3914821,,
13096,Q3915042,,
13097,Q3914996,,
13098,Q3914837,,
13099,Q16893864,,
13106,Q16894308,,
13112,Q16893897,,
13116,Q16894934,,
13118,Q16893831,,
13122,Q16894473,,
13123,Q16894411,,
13124,Q16895114,,
13126,Q16893828,,
13131,Q16893970,,
13135,Q16895195,,
13140,Q16894003,,
13141,Q16894646,,
13149,Q16893835,,
13153,Q16894598,,
13164,Q16895316,,
13168,Q16895594,,
13172,Q16893869,,
13183,Q16893898,,
13184,Q16895273,,
13189,Q16894109,,
13190,Q16894132,,
13194,Q16895236,,
13195,Q16894112,,
13202,Q12693135,,
13206,Q12692855,,
13211,Q12693177,,
13213,Q12693224,,
13215,Q12692912,,
13218,Q12692684,,
13223,Q12692976,,
13224,Q12692684,,
13226,Q12693079,,
13228,Q12692745,,
13231,Q12693121,,
13232,Q12693088,,
13233,Q12692733,,
13234,Q12692681,,
13235,Q12693094,,
13238,Q12693139,,
13240,Q12692777,,
13242,Q12693117,,
13243,Q12693072,,
13244,Q12693015,,
13246,Q12693199,,
13247,Q12693232,,
13251,Q12692901,,
13253,Q12693157,,
13254,Q12692681,,
13256,Q12693165,,
13257,Q12693094,,
13259,Q12693141,,
13262,Q12693158,,
13263,Q12693068,,
13267,Q12693130,,
13268,Q12693068,,
13269,Q12693068,,
13270,Q12693130,,
13271,Q12692756,,
13272,Q12692818,,
13274,Q12693047,,
13276,Q12692757,,
13277,Q12692784,,
13281,Q12692905,,
13282,Q12693058,,
13284,Q12693171,,
13289,Q12693121,,
13290,Q12692928,,
13291,Q12692688,,
13292,Q12693228,,
13293,Q12693177,,
13294,Q12693178,,
13295,Q12693232,,
13297,Q7618994,,
13302,Q7666021,,
13305,Q7673917,,
13306,Q7681187,,
13313,Q7681016,,
13314,Q7660537,,
13315,Q7678919,,
13319,Q7681680,,
13324,Q7681047,,
13330,Q7617998,,
13331,Q7630421,,
13334,Q7646281,,
13341,Q7652658,,
13345,Q7666021,,
13355,Q7618241,,
13363,Q7630421,,
13365,Q7681047,,
13368,Q7680082,,
13371,Q7681680,,
13374,Q7680082,,
13380,Q7615481,,
13384,Q7619421,,
13385,Q7681047,,
13386,Q7636814,,
13388,Q7665478,,
13391,Q7663036,,
13392,Q7674933,,
13407,Q6485735,,
13410,Q6480420,,
13414,Q6472733,,
13416,Q6492201,,
13424,Q6471655,,
13427,Q6476360,,
13428,Q6462831,,
13433,Q6499735,,
13439,Q6485342,,
13444,Q6468054,,
13451,Q6462671,,
13456,Q6483106,,
13457,Q6477045,,
13465,Q6463029,,
13467,Q6488373,,
13469,Q6479993,,
13476,Q6475176,,
13484,Q6472733,,
13485,Q6472733,,
13493,Q6453660,,
13496,Q20463772,,
13498,Q20463146,,
13499,Q20461567,,
13500,Q20464448,,
13501,Q20464595,,
13502,Q20462155,,
13503,Q20463552,,
13504,Q20462397,,
13505,Q20462685,,
13509,Q20464562,,
13510,Q20461759,,
13511,Q20461657,,
13513,Q20464327,,
13514,Q20464581,,
13515,Q20461584,,
13516,Q20464562,,
13518,Q20464595,,
13520,Q20462520,,
13521,Q20463839,,
13522,Q20463749,,
13523,Q20463631,,
13524,Q20463334,,
13525,Q20463839,,
13526,Q20461663,,
13527,Q20462970,,
13528,Q20461672,,
13529,Q20462765,,
13530,Q20462573,,
13532,Q20461946,,
13534,Q20464713,,
13535,Q20462436,,
13536,Q20462816,,
13538,Q20464743,,
13540,Q20464717,,
13541,Q20461693,,
13542,Q20464992,,
13543,Q20463429,,
13545,Q20461781,,
13546,Q20463680,,
13547,Q20464788,,
13549,Q20463612,,
13551,Q20464057,,
13552,Q20463334,,
13554,Q20463061,,
13555,Q20461764,,
13558,Q20461145,,
13559,Q20463661,,
13563,Q20462301,,
13567,Q20461804,,
13568,Q20464993,,
13569,Q20462520,,
13570,Q20460627,,
13572,Q20463055,,
13573,Q20462822,,
13574,Q20462163,,
13576,Q20461415,,
13578,Q20463749,,
13579,Q20463626,,
13580,Q20462685,,
13583,Q20461149,,
13586,Q20461693,,
13590,Q20464717,,
13592,Q20461588,,
13602,Q14715889,,
13608,Q14711266,,
13610,Q14715444,,
13617,Q14715452,,
13622,Q14714132,,
13626,Q14773311,,
13628,Q14874846,,
13632,Q14711359,,
13641,Q14773311,,
13657,Q14716573,,
13659,Q14874591,,
13663,Q14715889,,
13671,Q14711162,,
13676,Q14874806,,
13677,Q14874573,,
13678,Q14711391,,
13686,Q14711359,,
13689,Q14711606,,
13696,Q12691874,,
13697,Q12692142,,
13698,Q12692016,,
13699,Q12692026,,
13700,Q12692273,,
13701,Q12691942,,
13702,Q12691935,,
13703,Q12692103,,
13705,Q12692109,,
13706,Q12692227,,
13707,Q12692085,,
13709,Q12691967,,
13711,Q12692247,,
13712,Q12691891,,
13713,Q12692110,,
13715,Q12692148,,
13717,Q12692122,,
13718,Q12692258,,
13719,Q12691916,,
13720,Q12691859,,
13721,Q12691985,,
13722,Q12692023,,
13725,Q12692023,,
13728,Q12692059,,
13729,Q12692246,,
13730,Q12692109,,
13732,Q12692079,,
13735,Q12692121,,
13736,Q12691964,,
13737,Q12692246,,
13740,Q12691980,,
13742,Q12692046,,
13743,Q12692161,,
13744,Q12692233,,
13746,Q12691985,,
13747,Q12692231,,
13751,Q12692161,,
13753,Q12691990,,
13758,Q12692073,,
13761,Q12692038,,
13763,Q12692144,,
13764,Q12692084,,
13765,Q12691965,,
13768,Q12692102,,
13770,Q12691990,,
13778,Q12691957,,
13779,Q12692225,,
13780,Q12692121,,
13782,Q12692085,,
13783,Q12691936,,
13784,Q12692111,,
13787,Q12692274,,
13788,Q12691907,,
13790,Q12692075,,
13792,Q12692151,,
13793,Q12692081,,
13795,Q20447977,,
13796,Q19803527,,
13800,Q20447107,,
13802,Q20447644,,
13805,Q20450179,,
13806,Q20449540,,
13807,Q19801298,,
