,wikidata,type,osmid
3114,Q18096062,relation,12544648
3117,Q18096253,relation,2684992
3119,Q18096106,way,29327600
3123,Q18096099,way,29324149
3126,Q18095536,way,29327471
3128,Q18095582,way,29068145
3130,Q18095488,way,29072220
3131,Q18095425,way,117383350
3138,Q18095501,relation,3046178
3142,Q18095611,way,27697111
3144,Q18095492,way,29327863
3148,Q18095629,way,503246979
3150,Q18096094,way,29064749
3155,Q18096169,way,48995371
3159,Q18096034,way,29077328
3160,Q18095647,way,199996253
3161,Q18095513,way,154835388
3162,Q18095558,way,227207670
3171,Q18096057,relation,2375551
3172,Q18096241,way,136984970
3174,Q18096114,way,29072206
3175,Q18096084,way,32560629
3178,Q18095982,way,29072066
3179,Q18096132,way,29064750
3181,Q18095516,way,32560602
3184,Q18095413,way,29064309
3187,Q18095433,relation,15678954
3189,Q18095549,way,32560636
3191,Q18095416,way,36344268
3193,Q18095839,way,29325027
3194,Q18096238,way,29072352
3196,Q18095422,way,117382352
3198,Q18096549,way,29324117
3205,Q18096582,way,29077619
3209,Q18096440,way,499648769
3210,Q18096807,relation,2787270
3211,Q18096812,relation,2071849
3214,Q18096573,way,199996311
3216,Q18096400,way,26502788
3221,Q18096564,way,48995171
3222,Q18096910,relation,12472670
3226,Q18096429,relation,1382860
3227,Q18096473,way,29064755
3228,Q18096662,way,29328723
3231,Q18096345,relation,2498101
3233,Q18096356,way,29324090
3235,Q18096551,way,26502789
3236,Q18096483,relation,2375548
3237,Q18096453,way,29072074
3239,Q18096287,way,29325082
3240,Q18096494,way,199996229
3242,Q18096812,relation,2071849
3246,Q18096485,way,199996294
3247,Q18096520,way,29324003
3251,Q18096562,way,199996315
3253,Q18096510,way,29072351
3257,Q18096536,way,29327363
3263,Q18096899,way,199961653
3266,Q18096461,way,136610276
3269,Q18096437,way,29327417
3271,Q18096915,way,38484913
3277,Q18096554,way,385098126
3278,Q18096561,way,202010679
3281,Q18096448,way,503246978
3287,Q18096801,relation,2787269
3293,Q18096907,relation,48482
3296,Q18096279,relation,12542113
3301,Q18097494,way,41282373
3302,Q18097383,relation,2375611
3304,Q18097682,way,41281083
3310,Q18097649,way,235364488
3314,Q18097412,way,41281086
3318,Q18097357,way,128169968
3320,Q18097419,way,570035106
3321,Q18097064,way,18761496
3328,Q18097671,way,41282374
3329,Q18097669,way,199961650
3330,Q18097151,way,178560739
3332,Q18096982,way,41282399
3333,Q18097050,relation,13261042
3341,Q18097078,relation,2385178
3342,Q18097602,way,72013314
3344,Q18097495,way,378366381
3351,Q18097093,way,41281088
3352,Q18097493,way,41281283
3353,Q18097259,way,4976002
3355,Q18097089,relation,4859171
3356,Q18096938,way,29417565
3359,Q18097103,way,200613152
3363,Q18097389,relation,11557909
3370,Q18097145,relation,2080871
3374,Q18097084,way,41282375
3376,Q18096917,relation,168196
3377,Q18097641,way,99176165
3380,Q18097560,way,41080921
3382,Q18097129,way,18763062
3393,Q18097039,relation,2375578
3394,Q18097127,way,249027725
3395,Q18097479,way,218355253
3398,Q18098717,way,23330068
3403,Q18099103,way,27757872
3404,Q18098463,way,27758204
3407,Q18098712,relation,4125924
3408,Q18098925,relation,3554279
3410,Q18098832,way,29199253
3412,Q18098951,way,29199243
3414,Q18099056,relation,10305295
3416,Q18099023,way,387478972
3418,Q18099043,way,322958030
3429,Q18098720,relation,8700405
3431,Q18098734,way,23330067
3434,Q18098780,way,34750019
3436,Q18099050,way,87295831
3438,Q18098908,relation,2373099
3440,Q18098938,relation,8623857
3441,Q18098875,way,322953632
3442,Q18099051,way,326813827
3443,Q18098782,way,29062254
3446,Q18098507,way,23333172
3447,Q18098657,way,271518904
3449,Q18098622,way,263778846
3450,Q18098691,way,219606046
3451,Q18099075,way,29326700
3453,Q18098787,way,625710591
3454,Q18099073,relation,1540739
3455,Q18098837,way,628069574
3458,Q18098922,relation,1298971
3459,Q18099091,way,30667355
3463,Q18098749,way,320511681
3466,Q18098693,way,34751699
3468,Q18098536,way,322953631
3470,Q18099059,relation,2867280
3471,Q18098594,relation,1540473
3472,Q18099080,way,30667567
3473,Q18098890,way,29309034
3475,Q18099072,way,87085981
3479,Q18098874,way,326812821
3480,Q18098706,way,30667593
3482,Q18098518,relation,7675
3483,Q18098651,way,27758142
3485,Q18098812,way,34750013
3487,Q18098746,way,294467935
3488,Q18098927,way,329415866
3492,Q18099011,way,326813289
3493,Q18098510,way,263953934
3494,Q18098926,relation,10305239
3496,Q18098708,relation,4463545
3497,Q18098353,way,628067701
3499,Q18098131,relation,8251218
3503,Q18097871,way,29417472
3505,Q18098446,way,322957459
3515,Q18098033,way,41281095
3518,Q18097897,way,29478289
3521,Q18097968,way,218289436
3526,Q18098351,way,322918550
3527,Q18098032,way,29688099
3531,Q18097730,way,29417411
3534,Q18097961,way,17558677
3542,Q18097690,way,41281085
3543,Q18097979,relation,6244040
3545,Q18097816,relation,2305087
3550,Q18098374,way,522236066
3557,Q18098035,relation,1954695
3564,Q18098428,way,23329937
3565,Q18097806,way,41282371
3574,Q18098063,relation,9646019
3575,Q18098088,relation,11103760
3577,Q18098096,way,31478002
3581,Q18098003,way,41095920
3587,Q18098002,relation,5681579
3590,Q18097803,relation,11487771
3594,Q18097893,way,75452287
3600,Q18099320,way,29199249
3604,Q18099701,way,500228643
3605,Q18099519,way,154714037
3606,Q18099465,way,160414798
3607,Q18099212,relation,15782181
3608,Q18099197,way,320511680
3609,Q18099410,way,223311655
3610,Q18099852,way,29072601
3613,Q18099472,way,625710915
3616,Q18099572,way,29322432
3619,Q18099664,way,48995337
3621,Q18099417,way,625710920
3624,Q18099486,relation,3554280
3625,Q18099859,relation,12604730
3626,Q18099409,way,160414691
3629,Q18099467,way,27757743
3632,Q18099369,relation,15721755
3633,Q18099768,way,32560496
3636,Q18099482,relation,1298970
3637,Q18099169,way,27758123
3644,Q18099435,way,156956959
3646,Q18099165,way,34751713
3647,Q18099843,way,154714091
3648,Q18099463,way,27758112
3651,Q18099684,way,32559339
3652,Q18099656,way,154713929
3654,Q18099358,relation,1278092
3656,Q18099188,way,30667526
3657,Q18099461,way,263949548
3665,Q18099192,relation,8700406
3667,Q18099403,way,264486157
3669,Q18099850,way,27708779
3674,Q18099487,way,370454265
3676,Q18099185,way,29319427
3677,Q18099325,way,326811892
3678,Q18099193,way,264486151
3683,Q18099400,way,34750031
3685,Q18099817,way,320160106
3686,Q18099394,relation,1121451
3687,Q18099567,way,27708891
3688,Q18099318,relation,8676027
3695,Q18099172,way,308941637
3697,Q18100284,way,77240323
3698,Q18100594,relation,2079950
3699,Q18099898,way,29072635
3700,Q18100694,way,206678391
3701,Q18100626,relation,9408475
3703,Q18100502,way,32339757
3709,Q18100619,way,572736642
3711,Q18100548,relation,3934733
3715,Q18099864,way,500228642
3717,Q18100506,way,182932504
3722,Q18100597,relation,1459639
3724,Q18099897,way,27708786
3726,Q18100325,way,154708165
3734,Q18100406,way,173453501
3736,Q18100627,relation,7456816
3739,Q18100616,way,494350051
3741,Q18100639,way,179872106
3742,Q18100589,way,173457758
3744,Q18100412,relation,2316222
3745,Q18100427,relation,2316223
3747,Q18100360,way,30811499
3750,Q18099893,way,154714109
3751,Q18100730,way,387479033
3752,Q18100650,way,17285919
3756,Q18100605,way,173529632
3757,Q18100586,way,173529648
3758,Q18100520,relation,5893829
3760,Q18100319,way,173529618
3761,Q18100588,way,310470753
3762,Q18100376,way,154714055
3763,Q18100537,way,173465806
3766,Q18100288,way,572904926
3767,Q18100401,way,17281237
3770,Q18100751,relation,2316882
3774,Q18100538,way,173453535
3777,Q18100469,relation,15828382
3780,Q18100394,way,173457771
3782,Q18100455,way,173453563
3785,Q18100446,way,514042603
3788,Q18100674,relation,2316880
3790,Q18100286,way,173457782
3792,Q18100464,relation,9408474
3796,Q18100742,way,205950111
3797,Q18100999,way,173457778
3800,Q18100878,way,555650181
3803,Q18101249,way,173529612
3804,Q18101226,way,34408693
3806,Q18101133,relation,2079904
3807,Q18101206,way,182932508
3810,Q18101518,way,32489433
3813,Q18100828,way,386460885
3815,Q18101116,relation,5893820
3819,Q18101562,relation,2369252
3822,Q18100889,way,173529543
3828,Q18101276,way,279425222
3829,Q18101177,relation,2079941
3830,Q18101210,way,173457761
3831,Q18100825,way,29319552
3834,Q18101001,way,173457762
3836,Q18101281,way,29319595
3838,Q18101150,way,572736670
3839,Q18100873,relation,2316298
3843,Q18100927,relation,3928952
3847,Q18101209,relation,2316297
3848,Q18100837,way,29320187
3852,Q18101130,way,494350033
3855,Q18101232,way,154708065
3856,Q18101204,way,411417567
3857,Q18101359,way,290584440
3858,Q18101533,relation,2316224
3859,Q18101134,way,625708492
3861,Q18101509,way,513700466
3862,Q18101323,way,173457768
3863,Q18101172,way,31008583
3865,Q18101399,way,13226915
3866,Q18101211,way,90914228
3867,Q18100947,way,173453523
3869,Q18101339,relation,2372589
3870,Q18101176,way,32489375
3872,Q18101456,way,173457766
3873,Q18101424,way,292683364
3875,Q18101431,way,611988467
3876,Q18101121,relation,2369243
3878,Q18101269,way,173529610
3879,Q18101553,way,298354173
3880,Q18101342,way,154714100
3883,Q18101481,way,606493233
3884,Q18101137,way,298506193
3885,Q18100782,relation,9038744
3886,Q18101144,way,12882805
3887,Q18101314,way,173529633
3889,Q18101338,way,37868085
3891,Q18100920,way,37868081
3892,Q18100890,way,494350037
3895,Q18101340,way,510843906
3897,Q18101985,way,393402424
3905,Q18102089,way,572904927
3907,Q18101598,way,478493261
3911,Q18101928,way,90907906
3913,Q18102094,relation,2079906
3915,Q18101991,way,12953707
3918,Q18101974,way,32341917
3919,Q18101773,way,173529615
3922,Q18101576,relation,5752721
3925,Q18102038,way,173529630
3927,Q18101605,way,32342022
3929,Q18101560,relation,5893819
3930,Q18101927,way,154708058
3934,Q18101602,way,173453494
3936,Q18101660,way,572692076
3937,Q18101789,way,182932430
3943,Q18101588,way,301158716
3944,Q18101851,way,34408692
3946,Q18101594,relation,7871576
3948,Q18102411,way,117344813
3951,Q18101756,way,446052784
3952,Q18101909,relation,2316876
3953,Q18102021,way,206678390
3954,Q18102024,relation,15714370
3955,Q18101757,relation,2316877
3957,Q18101604,relation,2369247
3958,Q18102126,way,173457757
3961,Q18101945,way,12954136
3968,Q18101929,way,556703244
3970,Q18102034,way,154714003
3972,Q18102116,relation,2435546
3974,Q18102010,way,32342126
3976,Q18101865,relation,2079940
3977,Q18101686,relation,4461448
3979,Q18101835,way,572741300
3984,Q18101859,way,555657928
3987,Q18102123,way,411415141
3988,Q18102003,way,154708038
3991,Q18102114,way,154714030
3993,Q18101669,way,173529542
3996,Q18101589,way,403353606
3999,Q18102851,way,27733473
4004,Q18102995,relation,1280405
4005,Q18102757,way,27733508
4008,Q18103166,relation,9402144
4009,Q18102453,way,90927714
4013,Q18102634,way,29199665
4014,Q18102590,relation,2421387
4015,Q18103174,relation,9624796
4016,Q18102526,relation,5136072
4017,Q18102832,way,29199903
4024,Q18102943,way,29199854
4026,Q18102625,way,27733486
4027,Q18102945,way,168845205
4029,Q18103173,relation,8497502
4036,Q18102633,relation,3073002
4037,Q18103171,way,213866983
4038,Q18103046,way,27733602
4043,Q18102899,way,85884088
4046,Q18103179,relation,7130032
4047,Q18102739,way,29309047
4049,Q18103121,way,27733658
4054,Q18102799,way,43138165
4057,Q18103190,way,213867029
4060,Q18102626,relation,2374872
4062,Q18103199,way,213883429
4063,Q18103156,relation,1280404
4068,Q18102643,way,29308924
4069,Q18102741,way,27733683
4077,Q18102989,way,27733616
4079,Q18103232,relation,4487615
4080,Q18102664,way,39762334
4081,Q18102501,way,34580799
4083,Q18103049,way,27732675
4084,Q18102540,way,27732653
4095,Q18102949,relation,2712834
4097,Q18103451,relation,9212944
4106,Q18103452,relation,2372633
4109,Q18103881,way,106971458
4115,Q18103354,way,90932305
4118,Q18103362,way,27733465
4121,Q18103512,way,27733794
4126,Q18104930,relation,5502800
4127,Q18103444,way,39237210
4129,Q18103456,way,429376006
4131,Q18104204,way,226959608
4132,Q18103435,way,117559737
4133,Q18104021,way,27732154
4141,Q18104183,way,34413946
4142,Q18104041,way,226960662
4144,Q18103859,way,29326758
4146,Q18105317,way,41644236
4147,Q18104068,way,314074184
4150,Q18103504,way,39237211
4151,Q18103520,way,429376013
4153,Q18104093,way,34408429
4154,Q18104082,way,226959606
4155,Q18103382,way,429376004
4156,Q18104011,way,29326742
4162,Q18103486,relation,2372626
4164,Q18104013,way,25254518
4165,Q18103247,way,27733457
4166,Q18103870,way,34408430
4168,Q18103276,way,29222607
4169,Q18105494,relation,289353
4172,Q18103994,way,150998131
4174,Q18103352,way,27733620
4179,Q18103450,way,27733792
4185,Q18104135,way,576462684
4187,Q18103982,way,27727821
4189,Q18103923,way,29072482
4190,Q18103267,way,662731138
4191,Q18103342,way,168845207
4194,Q18103483,way,90924494
4198,Q18134053,way,30183789
4200,Q18133540,relation,3705023
4201,Q18133898,relation,3732322
4205,Q18134317,relation,6473750
4210,Q18132919,relation,10314759
4215,Q18133590,way,23638162
4218,Q18133662,relation,10000
4222,Q18133726,relation,9548
4226,Q18132897,relation,10314755
4231,Q18134239,relation,10841006
4236,Q18134024,relation,2389431
4237,Q18133821,way,23641437
4238,Q18133704,relation,3729618
4239,Q18133114,relation,10507218
4240,Q18133056,way,23636997
4241,Q18132645,relation,2553298
4242,Q18134103,relation,12008
4244,Q18134026,way,171789420
4245,Q18134260,relation,7558182
4248,Q18134092,relation,2390085
4250,Q18134354,way,26279723
4251,Q18134348,way,28117714
4253,Q18134084,relation,3989165
4256,Q18134270,relation,8439616
4257,Q18134117,relation,48996
4259,Q18134216,relation,7013955
4264,Q18133641,way,23637467
4265,Q18132452,relation,10383142
4268,Q18132629,relation,3237698
4271,Q18134112,relation,2388383
4274,Q18134315,relation,7418586
4275,Q18134307,way,24499552
4276,Q18134275,relation,5482343
4277,Q18134388,relation,28923
4282,Q18134088,relation,2882729
4285,Q18134022,relation,48987
4288,Q18133090,way,23629554
4291,Q18132814,relation,9682240
4299,Q18131794,relation,9463600
4301,Q18106239,relation,9452
4304,Q18131771,way,23627891
4305,Q18131432,way,23627755
4306,Q18121004,way,50722195
4310,Q18121061,relation,2914628
4316,Q18106129,relation,123702
4319,Q18131585,way,23630132
4321,Q18105492,relation,153282
4324,Q18121099,relation,8973782
4326,Q18105720,relation,2994000
4328,Q18106067,way,23212660
4330,Q18132247,relation,13106458
4334,Q18105562,relation,10248347
4335,Q18105618,relation,7701758
4337,Q18121047,relation,10990187
4338,Q18131446,way,23627887
4341,Q18105534,relation,8085320
4345,Q18131777,way,23628348
4348,Q18131907,relation,8071078
4356,Q18131789,relation,3013672
4357,Q18132226,relation,1439862
4360,Q18131676,way,23628365
4363,Q18121150,way,23644268
4365,Q18105758,relation,3621439
4367,Q18120996,relation,13587044
4369,Q18121038,relation,15005437
4371,Q18105866,relation,8150374
4376,Q18121110,relation,4619674
4377,Q18131670,relation,9476
4378,Q18121072,relation,1025493
4379,Q18131745,relation,2401358
4385,Q18105926,way,22946297
4391,Q18106008,way,22946292
4399,Q18134898,way,24675392
4407,Q18134686,relation,5258656
4408,Q18134941,relation,3839741
4413,Q18134674,relation,2398458
4416,Q18134510,relation,6046293
4418,Q18134817,relation,4040863
4421,Q18134943,relation,10865842
4422,Q18134701,relation,1439866
4423,Q18134953,relation,3988023
4425,Q18135121,relation,15653170
4438,Q18134939,relation,3988024
4444,Q18135256,way,30041162
4446,Q18134984,relation,48978
4449,Q18134891,relation,2403563
4451,Q18134893,relation,2389443
4455,Q18134418,relation,4430818
4456,Q18134950,relation,4438506
4459,Q18134553,relation,4438390
4460,Q18134909,relation,10865399
4463,Q18135018,relation,14199
4466,Q18134495,relation,3987527
4470,Q18134961,relation,2398461
4473,Q18134963,relation,7853299
4477,Q18134937,relation,547739
4480,Q18134969,relation,49185
4481,Q18134723,way,100856884
4484,Q18134887,relation,3987964
4486,Q18134904,relation,542854
4490,Q18134451,relation,6046284
4493,Q18134465,relation,3987472
4494,Q18134954,relation,4003260
4519,Q18135595,way,28470869
4581,Q18135495,relation,2180709
4605,Q18136980,relation,397821
4608,Q18136988,relation,397509
4622,Q18137089,relation,2351546
4623,Q18136987,relation,4656767
4637,Q18136908,way,219327848
4641,Q18137074,relation,2351548
4651,Q18136148,way,257371389
4660,Q18136914,way,219327873
4671,Q18136903,way,52976815
4678,Q18137070,relation,2371852
4681,Q18137105,way,30018112
4698,Q18137148,relation,397670
4703,Q18137384,way,282310137
4705,Q18137268,way,84394733
4707,Q18137708,way,297760100
4714,Q18137330,relation,15852161
4715,Q18137945,way,784890422
4716,Q18137493,relation,5951434
4722,Q18137319,way,219327876
4734,Q18137453,relation,397823
4735,Q18137891,relation,6332304
4737,Q18137588,relation,9168447
4738,Q18137940,relation,15721684
4741,Q18137702,way,882401552
4742,Q18137579,relation,14477288
4743,Q18137830,way,28476458
4744,Q18137758,relation,2079535
4745,Q18137267,way,257068039
4747,Q18137155,way,84394766
4755,Q18137368,way,309074399
4756,Q18137570,way,48847119
4760,Q18137943,way,48384905
4763,Q18137610,relation,397563
4765,Q18138097,relation,6577956
4766,Q18137696,way,52731981
4767,Q18138074,way,154664329
4770,Q18137777,way,364176745
4776,Q18137336,way,257068626
4777,Q18137812,way,219386300
4779,Q18138202,relation,2079538
4783,Q18137597,relation,7095122
4785,Q18137151,way,52638855
4786,Q18137260,way,80403316
4789,Q18138083,way,28548928
4790,Q18138193,way,403642143
4795,Q18137591,way,53050754
4796,Q18137873,way,198209579
4797,Q18138245,way,48384685
4798,Q18138694,way,28569401
4800,Q18138414,relation,9161417
4803,Q18138613,way,154664105
4805,Q18138688,relation,9472307
4806,Q18138230,way,27230948
4811,Q18138759,relation,15714363
4812,Q18138588,way,285961409
4819,Q18138689,way,338163490
4820,Q18138455,way,28569370
4821,Q18138553,way,154664254
4822,Q18138577,relation,6103340
4823,Q18138667,way,338159424
4824,Q18138232,relation,2829052
4827,Q18138576,way,28548982
4833,Q18138283,relation,3754925
4834,Q18138690,relation,15721685
4840,Q18138226,way,441895751
4841,Q18138751,way,403639065
4844,Q18138237,way,940718206
4846,Q18138521,way,28569404
4848,Q18138362,way,338159421
4850,Q18138485,relation,2829051
4855,Q18138697,relation,2072413
4863,Q18138233,relation,2079544
4865,Q18138752,way,213151089
4871,Q18138622,relation,6578599
4873,Q18138480,way,27230979
4876,Q18138567,relation,2079522
4877,Q18138698,way,154664095
4879,Q18138727,way,48384668
4880,Q18138349,way,364128106
4885,Q18138276,relation,15717703
4886,Q18138532,relation,2079525
4887,Q18138453,relation,14683749
4888,Q18138618,way,213151001
4891,Q18138569,way,28479917
4892,Q18138261,way,74860298
4894,Q18138628,way,154664205
4896,Q18138754,relation,6578591
4897,Q18139501,way,539226124
4900,Q18138839,relation,2079532
4915,Q18139195,way,30014929
4918,Q18139534,relation,6069585
4926,Q18138800,way,24897790
4930,Q18139282,way,28466345
4933,Q18139359,relation,65836
4934,Q18139171,way,24661020
4939,Q18139244,relation,2173097
4940,Q18139012,way,26784694
4941,Q18139526,way,26784045
4952,Q18138820,way,213150998
4953,Q18138880,way,26784679
4954,Q18138801,relation,15714367
4962,Q18138861,relation,6578712
4969,Q18139230,way,547992994
4973,Q18139528,relation,7183045
4980,Q18139204,way,30013469
4981,Q18138824,way,210630289
4986,Q18139423,way,28933407
4998,Q18139629,relation,3360354
5003,Q18140191,way,28466488
5011,Q18139570,relation,65839
5013,Q18139740,way,539194594
5022,Q18139879,way,30010384
5034,Q18140126,relation,9465061
5042,Q18140103,way,30010491
5050,Q18140114,way,30014819
5055,Q18139548,way,25113988
5064,Q18139808,way,24901856
5066,Q18139821,way,30018111
5073,Q18140174,way,26784696
5078,Q18139790,way,30013059
5085,Q18139803,way,28466344
5091,Q18139863,way,489115351
5094,Q18140208,way,26784701
5102,Q18141390,way,337386323
5103,Q18141136,relation,15714305
5105,Q18141309,way,40377677
5107,Q18141200,relation,9477643
5108,Q18140740,way,42404891
5110,Q18140796,relation,2924846
5115,Q18140649,way,48038191
5126,Q18140728,way,27233371
5127,Q18141402,way,28915687
5131,Q18141214,way,27234148
5138,Q18140835,way,28041195
5140,Q18141040,way,412458322
5150,Q18140865,way,41558332
5155,Q18140773,way,28041192
5156,Q18141412,way,27181729
5160,Q18141294,relation,15721666
5162,Q18140726,relation,7207971
5163,Q18141070,way,155396184
5164,Q18140671,way,155400128
5165,Q18141130,relation,1569903
5168,Q18141166,relation,2371903
5169,Q18141212,way,683239467
5174,Q18141028,way,48227041
5175,Q18141141,way,28945801
5176,Q18140621,way,302299347
5177,Q18140961,relation,1570224
5180,Q18140536,way,104441113
5182,Q18141178,way,28945773
5183,Q18140972,relation,4176659
5184,Q18140715,way,40926169
5186,Q18141206,way,30802603
5187,Q18141403,way,27231045
5188,Q18140733,way,525428517
5189,Q18140703,way,552216448
5190,Q18140953,relation,312093
5191,Q18141331,relation,2144978
5195,Q18141263,way,27233183
5196,Q18140895,way,28481176
5197,Q18141961,way,538311811
5200,Q18141678,relation,2371897
5203,Q18142286,way,180856699
5204,Q18141485,way,250508459
5208,Q18143270,way,138404447
5212,Q18141620,relation,2171918
5219,Q18142053,way,180856690
5220,Q18142455,way,162313122
5221,Q18141479,way,180856695
5222,Q18141585,way,42404928
5223,Q18142178,relation,2171953
5225,Q18142615,way,42405133
5227,Q18143337,way,292847890
5228,Q18143125,way,333123876
5229,Q18143289,way,165047945
5230,Q18143118,way,42896490
5233,Q18141836,relation,6164129
5234,Q18143010,way,331784962
5236,Q18143003,relation,398489
5241,Q18141505,way,28915710
5242,Q18142457,way,27234013
5245,Q18142295,way,27233471
5247,Q18141914,way,538320023
5252,Q18143148,way,48847198
5253,Q18141594,way,162297979
5255,Q18141583,way,28478620
5256,Q18142357,way,27181627
5264,Q18142554,relation,2171925
5267,Q18142040,way,162298832
5268,Q18142578,way,28945423
5269,Q18142631,way,40987863
5272,Q18141832,relation,9955056
5273,Q18142281,way,458840260
5279,Q18142143,way,40504288
5280,Q18143030,way,150685260
5284,Q18141835,relation,2144975
5286,Q18141833,way,250234514
5288,Q18141634,way,162305621
5291,Q18141431,way,28481174
5292,Q18143157,way,185372790
5293,Q18141604,way,40529928
5295,Q18142998,way,26774854
5305,Q18144914,way,200216691
5308,Q18143369,way,42404832
5311,Q18143412,way,558030396
5314,Q18143406,way,159633773
5326,Q18143539,way,42404827
5330,Q18143375,way,311093547
5337,Q18143534,way,300997156
5338,Q18143698,way,110359347
5341,Q18143508,way,664802895
5349,Q18143425,way,179089114
5365,Q18143520,way,27157201
5375,Q18143785,way,27223717
5376,Q18143404,way,240808937
5385,Q18143667,way,42350513
5386,Q18143630,way,27230161
5388,Q18143557,way,240808933
5389,Q18144900,way,270484846
5392,Q18143455,way,319411534
5398,Q18178271,relation,8604895
5399,Q18178167,relation,2958348
5400,Q18178439,way,141186059
5401,Q18178586,relation,8060112
5402,Q18178303,relation,2559680
5403,Q18178063,way,240935021
5404,Q18178156,relation,3807090
5405,Q18178048,relation,2563885
5406,Q18173282,way,278894458
5407,Q18173307,way,278894457
5410,Q18177997,way,8044925
5411,Q18178006,relation,8482837
5412,Q18178554,way,7990921
5414,Q18178534,relation,2537803
5415,Q18178407,way,36882404
5416,Q18178157,relation,7434763
5417,Q18177941,relation,3806551
5418,Q18178003,way,237854047
5419,Q18178201,relation,3697133
5422,Q18178483,way,36882399
5424,Q18178142,relation,5175726
5425,Q18177923,way,191060620
5426,Q18178339,relation,3002751
5427,Q18178249,relation,2570136
5428,Q18173217,way,186346082
5429,Q18178360,way,5154980
5430,Q18177445,relation,2741028
5431,Q18177865,relation,2598333
5432,Q18177812,relation,400285
5433,Q18178324,way,189214886
5436,Q18178570,relation,11628563
5437,Q18178605,relation,6410372
5438,Q18178470,relation,1924381
5439,Q18178214,relation,7524703
5440,Q18178440,way,240126530
5441,Q18173360,way,27229739
5442,Q18178223,relation,2578828
5443,Q18177813,way,203828298
5444,Q18178548,relation,934705
5446,Q18173313,way,345572417
5447,Q18177809,way,203828291
5449,Q18173355,way,30070418
5451,Q18173255,relation,4205899
5452,Q18178525,way,25936849
5453,Q18178551,relation,2747731
5454,Q18177453,relation,83078
5456,Q18177972,relation,3185543
5457,Q18173186,way,186456426
5458,Q18177457,relation,12754
5459,Q18178047,relation,2563939
5460,Q18178336,way,189215614
5461,Q18178216,relation,14953454
5462,Q18173256,way,126219628
5463,Q18173303,way,77614327
5467,Q18178219,relation,946829
5468,Q18173305,relation,6103259
5469,Q18173238,way,186456420
5470,Q18177670,relation,393764
5471,Q18173245,relation,4435666
5472,Q18178364,way,240126281
5474,Q18178416,relation,5704619
5475,Q18177792,way,26563817
5476,Q18173316,relation,4164408
5477,Q18178363,way,278510106
5480,Q18178334,relation,2563808
5481,Q18178449,relation,6475307
5483,Q18177942,relation,8844921
5486,Q18178509,way,25786548
5487,Q18173279,way,186346084
5488,Q18178620,relation,6410373
5489,Q18173328,way,313401294
5492,Q18173219,relation,5827766
5494,Q18177558,way,24280583
5497,Q18179890,way,4771930
5498,Q18179192,relation,7770001
5499,Q18179204,relation,8013535
5501,Q18178932,relation,9075913
5503,Q18179943,relation,152788
5504,Q18179495,relation,167334
5505,Q18179747,relation,71828
5506,Q18179775,way,32901400
5507,Q18179200,relation,8132689
5509,Q18179302,way,23177618
5511,Q18178872,relation,3674216
5512,Q18178790,way,42431239
5513,Q18179526,way,23177606
5514,Q18178890,relation,9040078
5515,Q18178824,relation,287543
5516,Q18179124,relation,4165862
5517,Q18178920,relation,9058722
5519,Q18179749,way,30646029
5523,Q18178941,way,42431015
5527,Q18179941,relation,1671348
5531,Q18179237,relation,10304839
5534,Q18178865,relation,7710841
5535,Q18178971,relation,7762496
5536,Q18179522,relation,7893512
5538,Q18179224,relation,8137295
5539,Q18179549,relation,7890869
5542,Q18179734,relation,287542
5543,Q18178709,way,120150772
5544,Q18179914,relation,3324466
5545,Q18179238,relation,7888933
5546,Q18179301,relation,167324
5547,Q18178788,relation,7709102
5553,Q18178998,relation,2380584
5554,Q18179653,relation,8077805
5555,Q18179901,relation,76888
5556,Q18179530,relation,9984313
5558,Q18179852,relation,109967
5561,Q18178837,way,27805609
5562,Q18179537,way,23177619
5564,Q18179929,way,4720615
5567,Q18178883,way,42431386
5568,Q18178721,way,120146925
5569,Q18178885,relation,9280550
5574,Q18179528,way,30645974
5576,Q18179692,relation,5323072
5577,Q18179247,relation,9229458
5579,Q18179855,relation,167225
5580,Q18178834,relation,10843458
5581,Q18179696,way,42430697
5582,Q18178907,relation,2430879
5583,Q18179524,relation,8518196
5584,Q18179146,relation,3956205
5585,Q18178802,way,30748409
5586,Q18179724,relation,9882755
5587,Q18178691,way,120168629
5588,Q18178747,relation,10154147
5590,Q18179651,way,32902362
5591,Q18179709,relation,3816483
5592,Q18179045,relation,7945765
5593,Q18179817,relation,5500158
5594,Q18179932,relation,4497132
5595,Q18178828,relation,1649351
5596,Q18179671,relation,7893717
5599,Q18181027,relation,13213047
5600,Q18181603,relation,9138060
5601,Q18181777,way,120141598
5604,Q18180092,relation,7877011
5606,Q18181191,way,5228760
5607,Q18181211,way,4752088
5608,Q18181556,way,120134256
5610,Q18181468,relation,7636184
5611,Q18181798,way,37716657
5612,Q18181403,relation,15084
5613,Q18181445,relation,8538096
5615,Q18181003,relation,10116522
5616,Q18181044,relation,10308335
5617,Q18181952,way,32927458
5618,Q18181572,relation,9200526
5619,Q18181496,way,110189475
5620,Q18180108,way,4303861
5621,Q18181046,relation,9907286
5622,Q18180990,relation,8589602
5625,Q18181212,relation,9189922
5626,Q18180105,way,4772294
5627,Q18181439,relation,8671704
5629,Q18181629,way,126109952
5631,Q18182522,relation,27221
5632,Q18181383,relation,8589057
5634,Q18181566,way,110189482
5635,Q18182540,way,120168528
