,type,id,attributes.name,attributes.location.north,attributes.location.east,attributes.address,attributes.isPublished,attributes.created,attributes.changed,relationships.image.data.type,relationships.image.data.id,relationships.image.links.self,relationships.image.links.related,relationships.serviceType.data.type,relationships.serviceType.data.id,relationships.serviceType.links.self,relationships.serviceType.links.related,relationships.regions.data,links.self
0,serviceunits,12756,Akalla Gårds utegym,6588557,145156,Imatragatan 230,True,2019-08-22,2022-02-23,files,6c9ed8be-3f0d-4c93-af16-ba44de88b9ae,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12756/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12756/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12756/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12756/servicetype,"[{'type': 'regions', 'id': '8'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12756
1,serviceunits,15335,Alviks strands utegym,6579602,149177,Gustavslundsvägen,True,2022-03-11,2022-03-11,files,88ba9596-00d0-41f3-b10d-a12f384d3015,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15335/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15335/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15335/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15335/servicetype,"[{'type': 'regions', 'id': '1'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15335
2,serviceunits,14997,Aromen utegym,6576875,151468,Ingenjörsvägen 25,True,2021-01-21,2021-09-24,files,696c2e97-3f81-4efa-86c8-40d7eb8e0010,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14997/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14997/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14997/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14997/servicetype,"[{'type': 'regions', 'id': '16'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14997
3,serviceunits,15453,Beckomberga utegym,6582918,144581,Grafitgränd,True,2022-06-30,2022-06-30,files,f7bb6398-bda1-4ee7-ac58-9ae463dbed53,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15453/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15453/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15453/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15453/servicetype,"[{'type': 'regions', 'id': '1'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15453
4,serviceunits,12757,Björkhagens utegym,6575372,157321,,True,2019-08-22,2019-10-03,files,620e2190-2758-4c70-ba39-ac9cf2dddb60,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12757/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12757/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12757/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12757/servicetype,"[{'type': 'regions', 'id': '15'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12757
5,serviceunits,14826,Blåsutparkens utegym och seniorgym,6575262,155159,Blåsutvägen 19,True,2020-08-19,2021-02-08,files,38e34709-972d-4ce1-9c5c-8496342464e2,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14826/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14826/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14826/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14826/servicetype,"[{'type': 'regions', 'id': '2'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14826
6,serviceunits,13617,Bredängs utegym,6575563,145640,,True,2019-10-21,2021-04-21,files,fadb2cde-e070-4b30-bbc8-ed2909c45610,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13617/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13617/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13617/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13617/servicetype,"[{'type': 'regions', 'id': '10'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13617
7,serviceunits,13619,Brotorp utegym,6573028,158464,,True,2019-10-21,2022-04-04,files,30ffecfa-fb29-4ddb-9131-21c1b75b2310,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13619/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13619/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13619/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13619/servicetype,"[{'type': 'regions', 'id': '9'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13619
8,serviceunits,14827,Dalbottensparkens utegym och seniorgym,6571882,152720,Vrenavägen16,True,2020-08-19,2021-08-02,files,e127bbae-cba2-416c-a7df-8fb00928698f,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14827/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14827/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14827/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14827/servicetype,"[{'type': 'regions', 'id': '2'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14827
9,serviceunits,15160,Elektraparkens utegym,6575715,150612,Korsningen Dansbanevägen och Västberga Allé,True,2021-07-08,2021-08-27,files,5c9c3133-6c00-4aef-b688-d8ab3ee62e38,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15160/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15160/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15160/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15160/servicetype,"[{'type': 'regions', 'id': '16'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15160
10,serviceunits,12752,Eriksdals utegym,6576605,154230,Hammarby Slussväg 20,True,2019-08-21,2021-04-09,files,9d6ed347-7bb1-40c4-911a-77a3a7fbdcb0,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12752/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12752/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12752/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12752/servicetype,"[{'type': 'regions', 'id': '12'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12752
11,serviceunits,13620,Fagersjöskogens utegym,6570561,154326,,True,2019-10-21,2022-04-20,files,fb6335b1-5a39-41c9-8992-2d8065305d3c,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13620/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13620/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13620/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13620/servicetype,"[{'type': 'regions', 'id': '3'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13620
12,serviceunits,12753,Farsta utegym,6569370,154578,Farstagårdsvägen 10,True,2019-08-21,2022-02-23,files,5e9cb68a-b7fa-40b4-b727-607ae13b2d9b,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12753/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12753/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12753/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12753/servicetype,"[{'type': 'regions', 'id': '3'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/12753
13,serviceunits,13621,Farstanäsets utegym,6569221,154046,,True,2019-10-21,2022-03-16,files,9a13861d-094a-4aeb-bd42-5082637159c3,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13621/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13621/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13621/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13621/servicetype,"[{'type': 'regions', 'id': '3'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13621
14,serviceunits,13623,Farstastrandbads utegym,6569069,154843,,True,2019-10-21,2022-03-16,files,3710dfd3-6860-47a9-845e-2e1ae6f36de7,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13623/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13623/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13623/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13623/servicetype,"[{'type': 'regions', 'id': '3'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13623
15,serviceunits,15209,Fatbursparkens utegym,6577796,153924,,True,2021-10-26,,files,3a7db132-cae9-4eac-a60e-a70511e3a746,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15209/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15209/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15209/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15209/servicetype,"[{'type': 'regions', 'id': '12'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15209
16,serviceunits,14829,Fjäderns utegym,6571519,151689,Askersundsgatan 14,True,2020-08-19,2020-08-19,files,084d6243-b65a-4cf2-aae3-94f6d2598dc5,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14829/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14829/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14829/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14829/servicetype,"[{'type': 'regions', 'id': '2'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14829
17,serviceunits,13680,Flatenbadet utegym,6570898,159096,,True,2019-10-22,2022-04-04,files,de40da1d-bfa1-4512-b01b-1aba654534aa,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13680/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13680/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13680/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13680/servicetype,"[{'type': 'regions', 'id': '9'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13680
18,serviceunits,13625,Fruängens utegym,6574169,147902,Korsningen av Vantörsvägen och Elsa Borgs Gata,True,2019-10-21,2022-05-09,files,d7c12f4e-096b-4c82-a045-c8718ac6937d,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13625/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13625/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13625/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13625/servicetype,"[{'type': 'regions', 'id': '16'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13625
19,serviceunits,13627,Grimsta utegym,6582553,142364,,True,2019-10-21,2022-05-10,files,a58af5c1-7bd9-45ba-90e8-9067832841bb,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13627/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13627/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13627/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13627/servicetype,"[{'type': 'regions', 'id': '5'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13627
20,serviceunits,13628,Grimstaskogens utegym,6582923,141254,Grimsta motionsspår vid Grimstafältet,True,2019-10-21,2022-05-10,files,038ccf0b-8c1c-4ac1-a07b-3dcfa36627bc,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13628/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13628/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13628/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13628/servicetype,"[{'type': 'regions', 'id': '5'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/13628
21,serviceunits,15316,Gubbängens utegym,6571791,155163,"Gubbängsfältet, i närheten av Gubbängsskolan.",True,2022-03-08,2022-03-16,files,b0bf55b5-9059-428a-8dcf-4db2455c92b0,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15316/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15316/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15316/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15316/servicetype,"[{'type': 'regions', 'id': '3'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/15316
22,serviceunits,14993,Gulsippans utegym,6585830,139547,,True,2021-01-12,2022-05-10,files,65372d76-1e71-42a5-bc3c-f90455e1c396,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14993/relationships/image,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14993/image,servicetypes,122,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14993/relationships/servicetype,https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14993/servicetype,"[{'type': 'regions', 'id': '5'}]",https://apigw.stockholm.se/noauth/virtualhittaservicedmz/rest/serviceunits/14993
